Frame_Number,Timestamp_Sec,Face_Detected,Face_Confidence,Landmarks_Detected,Landmark_Count,Pose_Estimated,Yaw_Degrees,Pitch_Degrees,Roll_Degrees,Distance_Meters,Face_Area_Percent,Proximity_Status,Looking_At_Camera,Gaze_Sustained,Gaze_Duration_Sec,Detection_Method,Processing_FPS,Frame_Time_Ms,Classification,Notes
316,56.962,Yes,0.697,Yes,6,Yes,-16.30,-174.48,-0.82,5.19,0.00,NONE,Yes,No,0.00,face_yolo_mediapipe,10.4,35.2,True_Positive,
317,57.139,Yes,0.647,Yes,6,Yes,-5.64,-174.00,0.40,5.00,0.00,NONE,Yes,No,0.17,face_yolo_mediapipe,10.0,35.4,True_Positive,
318,57.312,Yes,0.587,Yes,6,Yes,-5.72,-175.11,-1.07,5.09,0.00,NONE,Yes,No,0.35,face_yolo_mediapipe,10.3,34.1,True_Positive,
319,57.486,Yes,0.607,Yes,6,Yes,-6.35,-175.48,-0.79,5.00,0.00,NONE,Yes,No,0.52,face_yolo_mediapipe,10.3,34.9,True_Positive,
320,57.661,Yes,0.670,Yes,6,Yes,-13.83,-179.67,-3.01,4.91,0.00,NONE,Yes,No,0.70,face_yolo_mediapipe,10.4,35.0,True_Positive,
321,57.838,Yes,0.733,Yes,6,Yes,11.69,-172.37,0.97,5.00,0.00,NONE,Yes,No,0.87,face_yolo_mediapipe,10.1,36.5,True_Positive,
322,58.014,Yes,0.720,Yes,6,Yes,-4.80,166.53,-177.88,4.82,0.00,NONE,Yes,No,1.05,face_yolo_mediapipe,10.4,36.5,True_Positive,
323,58.189,Yes,0.740,Yes,6,Yes,-10.84,-173.44,-1.97,5.00,0.00,NONE,Yes,No,1.23,face_yolo_mediapipe,10.3,35.4,True_Positive,
324,58.355,Yes,0.739,Yes,6,Yes,13.50,171.39,178.63,5.09,0.00,NONE,Yes,No,1.40,face_yolo_mediapipe,11.1,34.9,True_Positive,
325,58.530,Yes,0.724,Yes,6,Yes,-20.31,-172.01,-4.83,5.09,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.2,34.8,True_Positive,
326,58.701,Yes,0.686,Yes,6,Yes,4.83,-170.14,0.46,4.74,0.00,NONE,Yes,No,0.00,face_yolo_mediapipe,10.5,34.0,True_Positive,
327,58.878,Yes,0.653,Yes,6,Yes,-7.18,-170.83,0.48,4.91,0.00,NONE,Yes,No,0.17,face_yolo_mediapipe,10.4,37.4,True_Positive,
328,59.050,Yes,0.642,Yes,6,Yes,-13.20,-174.78,-2.16,5.00,0.00,NONE,Yes,No,0.35,face_yolo_mediapipe,10.5,34.5,True_Positive,
329,59.225,Yes,0.699,Yes,6,Yes,-4.03,-176.74,-2.42,5.00,0.00,NONE,Yes,No,0.52,face_yolo_mediapipe,10.4,35.8,True_Positive,
330,59.400,Yes,0.664,Yes,6,Yes,8.39,-173.53,0.72,4.74,0.00,NONE,Yes,No,0.70,face_yolo_mediapipe,10.4,35.7,True_Positive,
331,59.572,Yes,0.625,Yes,6,Yes,23.80,-171.38,0.13,4.82,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.4,35.1,True_Positive,
332,59.745,Yes,0.634,Yes,6,Yes,36.30,-168.92,3.34,5.19,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.5,35.5,True_Positive,
333,59.920,Yes,0.639,Yes,6,Yes,40.71,-164.20,6.89,5.29,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.3,34.9,True_Positive,
334,60.080,Yes,0.515,Yes,6,Yes,45.66,-168.85,5.31,5.62,0.00,NONE,No,No,0.00,face_yolo_mediapipe,11.9,34.2,False_Negative,
335,60.253,Yes,0.605,Yes,6,Yes,53.76,-169.69,5.21,6.43,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.4,35.4,True_Positive,
336,60.421,Yes,0.533,Yes,6,Yes,51.70,-178.23,2.07,5.51,0.00,NONE,No,No,0.00,face_yolo_mediapipe,11.1,35.1,True_Positive,
337,60.596,Yes,0.517,Yes,6,Yes,51.76,-175.96,5.00,5.87,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.2,35.1,True_Positive,
338,60.769,Yes,0.474,Yes,6,Yes,51.24,-174.06,4.39,5.87,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.4,35.4,True_Positive,
339,60.944,Yes,0.604,Yes,6,Yes,52.57,179.24,1.68,5.74,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.4,35.6,True_Positive,
340,61.117,Yes,0.491,Yes,6,Yes,51.16,-178.24,2.38,5.74,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.5,35.7,True_Positive,
341,61.292,Yes,0.512,Yes,6,Yes,48.82,-177.27,1.25,5.87,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.4,36.2,True_Positive,
342,61.463,Yes,0.561,Yes,6,Yes,48.80,-175.42,2.76,5.74,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.6,34.7,True_Positive,
343,61.746,Yes,0.908,Yes,6,Yes,33.21,176.53,176.79,1.47,0.00,NONE,No,No,0.00,person_box_geometric,10.6,146.2,True_Positive,
344,61.977,Yes,0.911,Yes,6,Yes,-33.74,176.26,-176.73,1.46,0.00,NONE,No,No,0.00,person_box_geometric,10.5,93.5,True_Positive,
345,62.210,Yes,0.916,Yes,6,Yes,-34.79,176.30,-176.64,1.48,0.00,NONE,No,No,0.00,person_box_geometric,10.1,92.6,True_Positive,
346,62.386,Yes,0.523,Yes,6,Yes,49.75,-175.78,2.94,5.62,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.5,38.0,True_Positive,
347,62.549,Yes,0.643,Yes,6,Yes,51.85,-170.11,5.70,6.14,0.00,NONE,No,No,0.00,face_yolo_mediapipe,11.8,36.9,False_Positive,
348,62.718,Yes,0.535,Yes,6,Yes,49.63,-174.96,4.44,5.62,0.00,NONE,No,No,0.00,face_yolo_mediapipe,11.0,36.1,True_Positive,
349,62.885,Yes,0.635,Yes,6,Yes,44.76,-167.77,5.59,5.40,0.00,NONE,No,No,0.00,face_yolo_mediapipe,11.5,36.7,False_Positive,
350,63.057,Yes,0.563,Yes,6,Yes,32.46,-167.27,4.21,4.82,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.4,34.1,True_Positive,
351,63.231,Yes,0.621,Yes,6,Yes,29.87,-166.53,5.10,4.66,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.4,35.7,True_Positive,
352,63.405,Yes,0.673,Yes,6,Yes,24.60,-169.11,3.87,4.50,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.4,35.2,True_Positive,
353,63.583,Yes,0.698,Yes,6,Yes,15.32,-171.12,-0.38,4.50,0.00,NONE,Yes,No,0.00,face_yolo_mediapipe,10.2,36.2,True_Positive,
354,63.758,Yes,0.654,Yes,6,Yes,2.25,-167.40,-0.05,4.58,0.00,NONE,Yes,No,0.18,face_yolo_mediapipe,10.4,36.4,True_Positive,
355,63.933,Yes,0.697,Yes,6,Yes,-7.51,-169.18,-2.18,4.66,0.00,NONE,Yes,No,0.35,face_yolo_mediapipe,10.3,35.6,True_Positive,
356,64.112,Yes,0.676,Yes,6,Yes,-21.12,-172.17,-4.06,4.82,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.0,37.2,True_Positive,
357,64.286,Yes,0.676,Yes,6,Yes,-10.54,-173.43,-1.78,4.82,0.00,NONE,Yes,No,0.00,face_yolo_mediapipe,10.2,34.4,True_Positive,
358,64.449,Yes,0.643,Yes,6,Yes,-11.99,-169.47,-3.61,4.91,0.00,NONE,Yes,No,0.17,face_yolo_mediapipe,11.7,34.9,False_Negative,
359,64.623,Yes,0.660,Yes,6,Yes,10.56,-172.58,0.30,4.66,0.00,NONE,Yes,No,0.34,face_yolo_mediapipe,10.3,35.1,True_Positive,
360,64.791,Yes,0.652,Yes,6,Yes,-8.59,-172.33,-0.95,4.74,0.00,NONE,Yes,No,0.51,face_yolo_mediapipe,11.1,35.2,True_Positive,
361,64.967,Yes,0.678,Yes,6,Yes,-8.41,-173.62,0.61,4.74,0.00,NONE,Yes,No,0.68,face_yolo_mediapipe,10.2,36.2,True_Positive,
362,65.142,Yes,0.612,Yes,6,Yes,-14.62,-169.89,-3.20,4.74,0.00,NONE,Yes,No,0.86,face_yolo_mediapipe,10.3,35.7,True_Positive,
363,65.318,Yes,0.649,Yes,6,Yes,-16.40,-170.58,-1.61,4.74,0.00,NONE,Yes,No,1.03,face_yolo_mediapipe,10.3,37.8,True_Positive,
364,65.491,Yes,0.692,Yes,6,Yes,-24.28,-172.67,-2.88,4.82,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.4,35.0,True_Positive,
365,65.666,Yes,0.689,Yes,6,Yes,-14.14,-169.53,-2.43,4.82,0.00,NONE,Yes,No,0.00,face_yolo_mediapipe,10.2,35.4,True_Positive,
366,65.838,Yes,0.703,Yes,6,Yes,-14.81,-171.08,-2.66,4.50,0.00,NONE,Yes,No,0.18,face_yolo_mediapipe,10.5,34.6,True_Positive,
367,66.012,Yes,0.722,Yes,6,Yes,-18.62,-171.04,-2.79,4.74,0.00,NONE,Yes,No,0.35,face_yolo_mediapipe,10.4,35.1,True_Positive,
368,66.185,Yes,0.732,Yes,6,Yes,-5.38,-168.19,-1.23,4.74,0.00,NONE,Yes,No,0.52,face_yolo_mediapipe,10.5,35.6,True_Positive,
369,66.359,Yes,0.740,Yes,6,Yes,-15.03,-166.77,-1.46,4.66,0.00,NONE,Yes,No,0.69,face_yolo_mediapipe,10.3,35.2,True_Positive,
370,66.533,Yes,0.718,Yes,6,Yes,-12.20,-169.94,-2.58,4.74,0.00,NONE,Yes,No,0.87,face_yolo_mediapipe,10.4,35.1,True_Positive,
371,66.706,Yes,0.711,Yes,6,Yes,-17.46,-172.46,-2.03,4.66,0.00,NONE,Yes,No,1.04,face_yolo_mediapipe,10.4,35.1,True_Positive,
372,66.876,Yes,0.744,Yes,6,Yes,-16.59,-171.25,-2.95,4.66,0.00,NONE,Yes,No,1.22,face_yolo_mediapipe,11.1,36.8,True_Positive,
373,67.053,Yes,0.716,Yes,6,Yes,-21.99,-172.17,-2.78,4.82,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.1,35.7,True_Positive,
374,67.226,Yes,0.712,Yes,6,Yes,-22.87,-174.73,-3.17,4.82,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.4,34.6,True_Positive,
375,67.400,Yes,0.727,Yes,6,Yes,-21.10,-169.47,-3.13,4.58,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.4,35.8,True_Positive,
376,67.577,Yes,0.734,Yes,6,Yes,-18.35,-169.85,-2.35,4.50,0.00,NONE,Yes,No,0.00,face_yolo_mediapipe,10.1,36.2,True_Positive,
377,67.754,Yes,0.742,Yes,6,Yes,-19.06,-168.12,-1.67,4.50,0.00,NONE,Yes,No,0.18,face_yolo_mediapipe,10.2,35.9,True_Positive,
378,67.929,Yes,0.752,Yes,6,Yes,-18.75,-167.50,-0.42,4.43,0.00,NONE,Yes,No,0.35,face_yolo_mediapipe,10.4,35.9,True_Positive,
379,68.104,Yes,0.759,Yes,6,Yes,-17.07,-163.05,-0.12,4.43,0.00,NONE,Yes,No,0.53,face_yolo_mediapipe,10.3,35.4,True_Positive,
380,68.267,Yes,0.750,Yes,6,Yes,-21.60,-166.12,-1.09,4.50,0.00,NONE,No,No,0.00,face_yolo_mediapipe,11.7,36.6,False_Positive,
381,68.444,Yes,0.769,Yes,6,Yes,-28.51,-167.37,-1.88,4.66,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.2,36.0,True_Positive,
382,68.616,Yes,0.753,Yes,6,Yes,-25.61,-171.37,0.28,4.50,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.6,35.2,True_Positive,
383,68.791,Yes,0.754,Yes,6,Yes,-28.06,-165.26,-1.08,4.58,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.4,36.3,True_Positive,
384,68.959,Yes,0.766,Yes,6,Yes,-34.73,-169.32,-0.41,4.91,0.00,NONE,No,No,0.00,face_yolo_mediapipe,11.1,36.1,True_Positive,
385,69.136,Yes,0.746,Yes,6,Yes,-34.84,-171.00,-1.06,4.74,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.2,36.5,True_Positive,
386,69.308,Yes,0.751,Yes,6,Yes,-37.86,-165.60,-2.22,4.91,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.4,34.2,True_Positive,
387,69.483,Yes,0.752,Yes,6,Yes,-38.98,-164.81,-2.98,4.91,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.4,35.6,True_Positive,
388,69.658,Yes,0.687,Yes,6,Yes,-42.20,-167.36,-2.37,5.00,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.4,36.6,True_Positive,
389,69.825,Yes,0.736,Yes,6,Yes,-42.21,-171.17,-4.41,5.00,0.00,NONE,No,No,0.00,face_yolo_mediapipe,11.4,35.7,False_Positive,
390,69.996,Yes,0.754,Yes,6,Yes,-40.72,-167.97,-0.92,4.66,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.4,34.7,True_Positive,
391,70.170,Yes,0.745,Yes,6,Yes,-39.96,-170.14,-1.19,4.82,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.3,35.2,True_Positive,
392,70.344,Yes,0.749,Yes,6,Yes,-41.78,-164.49,-2.14,4.82,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.4,34.9,True_Positive,
393,70.518,Yes,0.742,Yes,6,Yes,-40.00,-167.63,-3.93,4.82,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.2,34.4,True_Positive,
394,70.693,Yes,0.758,Yes,6,Yes,-40.21,-165.02,-2.76,4.74,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.4,35.7,True_Positive,
395,70.869,Yes,0.747,Yes,6,Yes,-36.83,-169.44,-2.28,4.35,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.2,36.1,True_Positive,
396,71.037,Yes,0.723,Yes,6,Yes,-35.97,-169.62,-0.57,4.35,0.00,NONE,No,No,0.00,face_yolo_mediapipe,11.1,35.6,True_Positive,
397,71.213,Yes,0.747,Yes,6,Yes,-34.35,-170.04,-1.73,4.03,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.1,35.8,True_Positive,
398,71.386,Yes,0.764,Yes,6,Yes,-30.78,-169.10,-1.75,4.03,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.4,35.1,True_Positive,
399,71.560,Yes,0.765,Yes,6,Yes,-22.16,-164.83,-0.76,3.91,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.3,34.6,True_Positive,
400,71.723,Yes,0.762,Yes,6,Yes,-19.74,-164.81,-0.97,3.86,0.00,NONE,Yes,No,0.00,face_yolo_mediapipe,11.7,34.9,False_Negative,
401,71.902,Yes,0.751,Yes,6,Yes,-20.70,-165.82,-1.25,3.86,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.0,36.4,True_Positive,
402,72.077,Yes,0.740,Yes,6,Yes,-13.58,-166.06,-0.79,3.86,0.00,NONE,Yes,No,0.00,face_yolo_mediapipe,10.2,35.0,True_Positive,
403,72.253,Yes,0.757,Yes,6,Yes,-8.33,-167.45,-1.13,3.80,0.00,NONE,Yes,No,0.18,face_yolo_mediapipe,10.2,35.6,True_Positive,
404,72.426,Yes,0.763,Yes,6,Yes,-4.69,-168.91,-0.57,3.75,0.00,NONE,Yes,No,0.35,face_yolo_mediapipe,10.4,34.6,True_Positive,
405,72.603,Yes,0.752,Yes,6,Yes,-7.05,-166.91,-0.86,3.75,0.00,NONE,Yes,No,0.52,face_yolo_mediapipe,10.2,35.9,True_Positive,
406,72.775,Yes,0.776,Yes,6,Yes,-3.67,-169.04,-1.76,3.75,0.00,NONE,Yes,No,0.70,face_yolo_mediapipe,10.5,34.2,True_Positive,
407,72.948,Yes,0.768,Yes,6,Yes,-5.15,-170.22,-1.05,3.80,0.00,NONE,Yes,No,0.87,face_yolo_mediapipe,10.4,34.4,True_Positive,
408,73.116,Yes,0.774,Yes,6,Yes,-6.21,-170.85,-0.36,3.86,0.00,NONE,Yes,No,1.05,face_yolo_mediapipe,11.1,36.1,True_Positive,
409,73.292,Yes,0.759,Yes,6,Yes,-0.64,-171.36,-0.17,3.80,0.00,NONE,Yes,No,1.21,face_yolo_mediapipe,10.2,35.9,True_Positive,
410,73.466,Yes,0.763,Yes,6,Yes,1.20,-171.16,0.39,3.80,0.00,NONE,Yes,No,1.39,face_yolo_mediapipe,10.4,35.3,True_Positive,
411,73.641,Yes,0.758,Yes,6,Yes,-3.30,-173.26,-0.66,3.75,0.00,NONE,Yes,No,1.56,face_yolo_mediapipe,10.3,36.2,True_Positive,
412,73.815,Yes,0.763,Yes,6,Yes,-0.98,-172.53,-0.55,3.75,0.00,NONE,Yes,No,1.74,face_yolo_mediapipe,10.4,36.2,True_Positive,
413,73.990,Yes,0.747,Yes,6,Yes,2.52,-174.10,0.34,3.75,0.00,NONE,Yes,No,1.91,face_yolo_mediapipe,10.3,35.9,True_Positive,
414,74.161,Yes,0.740,Yes,6,Yes,5.28,-172.72,-0.22,3.80,0.00,NONE,Yes,No,2.09,face_yolo_mediapipe,10.6,34.6,True_Positive,
415,74.334,Yes,0.733,Yes,6,Yes,-3.19,-178.49,-0.93,3.75,0.00,NONE,Yes,No,2.26,face_yolo_mediapipe,10.4,35.3,True_Positive,
416,74.507,Yes,0.733,Yes,6,Yes,-1.11,-179.08,-0.27,3.75,0.00,NONE,Yes,No,2.43,face_yolo_mediapipe,10.5,35.2,True_Positive,
417,74.681,Yes,0.736,Yes,6,Yes,1.03,-176.09,0.44,3.70,0.00,NONE,Yes,No,2.60,face_yolo_mediapipe,10.3,35.0,True_Positive,
418,74.855,Yes,0.740,Yes,6,Yes,0.82,-176.50,-0.15,3.80,0.00,NONE,Yes,No,2.78,face_yolo_mediapipe,10.5,36.5,True_Positive,
419,75.029,Yes,0.746,Yes,6,Yes,-0.73,-174.19,-0.35,3.80,0.00,NONE,Yes,No,2.95,face_yolo_mediapipe,10.5,35.6,True_Positive,
420,75.197,Yes,0.730,Yes,6,Yes,-1.57,-175.98,-0.65,3.70,0.00,NONE,Yes,Yes,3.13,face_yolo_mediapipe,11.1,35.9,True_Positive,
421,75.372,Yes,0.736,Yes,6,Yes,1.10,-174.74,0.14,3.70,0.00,NONE,Yes,Yes,3.30,face_yolo_mediapipe,10.3,35.1,True_Positive,
422,75.543,Yes,0.731,Yes,6,Yes,-1.87,-176.64,-0.15,3.70,0.00,NONE,Yes,Yes,3.47,face_yolo_mediapipe,10.5,33.0,True_Positive,
423,75.718,Yes,0.757,Yes,6,Yes,0.86,-175.03,-0.52,3.75,0.00,NONE,Yes,Yes,3.64,face_yolo_mediapipe,10.3,35.0,True_Positive,
424,75.892,Yes,0.748,Yes,6,Yes,-0.49,-177.83,-0.44,3.75,0.00,NONE,Yes,Yes,3.82,face_yolo_mediapipe,10.4,35.5,True_Positive,
425,76.069,Yes,0.748,Yes,6,Yes,3.85,-172.34,0.25,3.75,0.00,NONE,Yes,Yes,3.99,face_yolo_mediapipe,10.3,36.2,True_Positive,
426,76.244,Yes,0.744,Yes,6,Yes,1.59,-175.02,-0.71,3.75,0.00,NONE,Yes,Yes,4.17,face_yolo_mediapipe,10.3,35.6,True_Positive,
427,76.418,Yes,0.754,Yes,6,Yes,-0.24,-175.09,-0.84,3.70,0.00,NONE,Yes,Yes,4.34,face_yolo_mediapipe,10.4,35.2,True_Positive,
428,76.591,Yes,0.750,Yes,6,Yes,0.59,-171.18,-0.61,3.70,0.00,NONE,Yes,Yes,4.52,face_yolo_mediapipe,10.4,35.0,True_Positive,
429,76.769,Yes,0.752,Yes,6,Yes,5.92,-169.55,1.70,3.75,0.00,NONE,Yes,Yes,4.69,face_yolo_mediapipe,10.0,36.1,True_Positive,
430,76.942,Yes,0.753,Yes,6,Yes,4.49,-171.25,0.59,3.70,0.00,NONE,Yes,Yes,4.87,face_yolo_mediapipe,10.3,34.0,True_Positive,
431,77.117,Yes,0.756,Yes,6,Yes,3.03,-171.11,0.96,3.65,0.00,NONE,Yes,Yes,5.04,face_yolo_mediapipe,10.3,35.3,True_Positive,
432,77.284,Yes,0.756,Yes,6,Yes,3.95,-172.17,0.97,3.75,0.00,NONE,Yes,Yes,5.22,face_yolo_mediapipe,11.1,34.5,True_Positive,
433,77.460,Yes,0.758,Yes,6,Yes,1.72,-168.33,0.91,3.75,0.00,NONE,Yes,Yes,5.38,face_yolo_mediapipe,10.2,35.2,True_Positive,
434,77.635,Yes,0.751,Yes,6,Yes,0.41,-168.90,0.22,3.75,0.00,NONE,Yes,Yes,5.56,face_yolo_mediapipe,10.4,35.6,True_Positive,
435,77.808,Yes,0.746,Yes,6,Yes,-6.42,-173.57,-0.64,3.75,0.00,NONE,Yes,Yes,5.73,face_yolo_mediapipe,10.3,34.1,True_Positive,
436,77.982,Yes,0.737,Yes,6,Yes,6.65,-167.70,2.27,3.75,0.00,NONE,Yes,Yes,5.91,face_yolo_mediapipe,10.4,34.9,True_Positive,
437,78.159,Yes,0.706,Yes,6,Yes,2.05,-169.05,1.39,3.70,0.00,NONE,Yes,Yes,6.08,face_yolo_mediapipe,10.1,35.6,True_Positive,
438,78.330,Yes,0.684,Yes,6,Yes,-5.26,-171.69,0.32,3.75,0.00,NONE,Yes,Yes,6.26,face_yolo_mediapipe,10.5,34.0,True_Positive,
439,78.505,Yes,0.721,Yes,6,Yes,-3.20,-169.87,0.35,3.75,0.00,NONE,Yes,Yes,6.43,face_yolo_mediapipe,10.3,35.8,True_Positive,
440,78.679,Yes,0.719,Yes,6,Yes,-9.68,-170.86,0.29,3.70,0.00,NONE,Yes,Yes,6.60,face_yolo_mediapipe,10.4,36.2,True_Positive,
441,78.857,Yes,0.723,Yes,6,Yes,-4.04,-167.94,1.17,3.75,0.00,NONE,Yes,Yes,6.78,face_yolo_mediapipe,10.0,36.0,True_Positive,
442,79.032,Yes,0.722,Yes,6,Yes,-7.11,-164.96,-0.27,3.65,0.00,NONE,Yes,Yes,6.96,face_yolo_mediapipe,10.4,36.3,True_Positive,
443,79.207,Yes,0.732,Yes,6,Yes,-5.98,-163.31,-0.19,3.65,0.00,NONE,Yes,Yes,7.13,face_yolo_mediapipe,10.4,36.0,True_Positive,
444,79.375,Yes,0.746,Yes,6,Yes,-6.44,-166.86,-0.41,3.70,0.00,NONE,Yes,Yes,7.30,face_yolo_mediapipe,11.1,35.1,True_Positive,
445,79.550,Yes,0.738,Yes,6,Yes,-4.13,-163.43,-0.22,3.65,0.00,NONE,Yes,Yes,7.47,face_yolo_mediapipe,10.2,35.7,True_Positive,
446,79.723,Yes,0.737,Yes,6,Yes,-4.31,-166.64,-0.73,3.60,0.00,NONE,Yes,Yes,7.65,face_yolo_mediapipe,10.4,34.5,True_Positive,
447,79.896,Yes,0.734,Yes,6,Yes,-4.14,-165.61,-0.53,3.51,0.00,NONE,Yes,Yes,7.82,face_yolo_mediapipe,10.4,34.8,True_Positive,
448,80.070,Yes,0.735,Yes,6,Yes,-4.22,-162.99,-0.28,3.51,0.00,NONE,Yes,Yes,7.99,face_yolo_mediapipe,10.5,35.7,True_Positive,
449,80.245,Yes,0.738,Yes,6,Yes,-7.07,-163.51,-1.39,3.55,0.00,NONE,Yes,Yes,8.17,face_yolo_mediapipe,10.3,34.8,True_Positive,
450,80.419,Yes,0.712,Yes,6,Yes,-12.75,-166.56,-2.05,3.51,0.00,NONE,Yes,Yes,8.34,face_yolo_mediapipe,10.4,35.5,True_Positive,
451,80.594,Yes,0.714,Yes,6,Yes,-7.86,-166.71,-1.32,3.46,0.00,NONE,Yes,Yes,8.52,face_yolo_mediapipe,10.4,35.8,True_Positive,
452,80.768,Yes,0.688,Yes,6,Yes,-14.17,-167.37,-2.64,3.42,0.00,NONE,Yes,Yes,8.69,face_yolo_mediapipe,10.4,35.9,True_Positive,
453,80.943,Yes,0.722,Yes,6,Yes,-14.12,-169.13,-2.81,3.33,0.00,NONE,Yes,Yes,8.87,face_yolo_mediapipe,10.2,34.7,True_Positive,
454,81.114,Yes,0.755,Yes,6,Yes,-9.30,-165.65,-1.51,3.33,0.00,NONE,Yes,Yes,9.04,face_yolo_mediapipe,10.5,34.3,True_Positive,
455,81.290,Yes,0.774,Yes,6,Yes,-0.93,-161.77,-1.06,3.29,0.00,NONE,Yes,Yes,9.21,face_yolo_mediapipe,10.4,36.4,True_Positive,
456,81.458,Yes,0.773,Yes,6,Yes,-9.15,-165.76,-2.11,3.25,0.00,NONE,Yes,Yes,9.39,face_yolo_mediapipe,11.0,35.5,True_Positive,
457,81.636,Yes,0.792,Yes,6,Yes,-3.17,-158.41,-2.45,3.14,0.00,NONE,Yes,Yes,9.56,face_yolo_mediapipe,10.0,35.8,True_Positive,
458,81.813,Yes,0.749,Yes,6,Yes,-8.91,-161.59,-4.24,3.18,0.00,NONE,Yes,Yes,9.73,face_yolo_mediapipe,10.2,36.7,True_Positive,
459,81.989,Yes,0.743,Yes,6,Yes,-13.24,-164.54,-5.49,3.18,0.00,NONE,Yes,Yes,9.91,face_yolo_mediapipe,10.3,36.6,True_Positive,
460,82.165,Yes,0.747,Yes,6,Yes,-13.37,-164.95,-6.33,3.10,0.00,NONE,Yes,Yes,10.09,face_yolo_mediapipe,10.3,36.0,True_Positive,
461,82.341,Yes,0.769,Yes,6,Yes,-6.13,-164.41,-5.79,3.07,0.00,NONE,Yes,Yes,10.26,face_yolo_mediapipe,10.1,35.3,True_Positive,
462,82.515,Yes,0.751,Yes,6,Yes,-14.20,-163.65,-7.67,3.14,0.00,NONE,Yes,Yes,10.44,face_yolo_mediapipe,10.4,35.0,True_Positive,
463,82.691,Yes,0.770,Yes,6,Yes,-6.13,-159.87,-6.48,3.00,0.00,NONE,Yes,Yes,10.61,face_yolo_mediapipe,10.3,36.4,True_Positive,
464,82.866,Yes,0.768,Yes,6,Yes,-13.50,-161.38,-8.03,2.97,0.00,NONE,Yes,Yes,10.79,face_yolo_mediapipe,10.3,35.7,True_Positive,
465,83.042,Yes,0.765,Yes,6,Yes,-15.43,-159.31,-8.20,3.03,0.00,NONE,Yes,Yes,10.96,face_yolo_mediapipe,10.1,34.8,True_Positive,
466,83.217,Yes,0.747,Yes,6,Yes,-11.05,-159.59,-6.79,2.97,0.00,NONE,Yes,Yes,11.14,face_yolo_mediapipe,10.3,35.6,True_Positive,
467,83.393,Yes,0.782,Yes,6,Yes,-10.98,-157.69,-6.91,2.93,0.00,NONE,Yes,Yes,11.32,face_yolo_mediapipe,10.3,36.1,True_Positive,
468,83.561,Yes,0.781,Yes,6,Yes,-8.70,-158.59,-6.76,2.97,0.00,NONE,Yes,Yes,11.49,face_yolo_mediapipe,11.0,34.9,True_Positive,
469,83.738,Yes,0.788,Yes,6,Yes,-14.61,-157.24,-7.60,2.87,0.00,NONE,Yes,Yes,11.66,face_yolo_mediapipe,10.1,35.7,True_Positive,
470,83.912,Yes,0.798,Yes,6,Yes,-12.33,-155.83,-7.43,2.90,0.00,NONE,Yes,Yes,11.84,face_yolo_mediapipe,10.5,35.6,True_Positive,
471,84.085,Yes,0.784,Yes,6,Yes,-16.57,-157.33,-8.26,2.93,0.00,NONE,Yes,Yes,12.01,face_yolo_mediapipe,10.3,33.7,True_Positive,
472,84.259,Yes,0.773,Yes,6,Yes,-16.49,-159.43,-7.80,2.93,0.00,NONE,Yes,Yes,12.18,face_yolo_mediapipe,10.4,35.0,True_Positive,
473,84.435,Yes,0.770,Yes,6,Yes,-15.52,-157.59,-7.31,2.90,0.00,NONE,Yes,Yes,12.36,face_yolo_mediapipe,10.2,35.4,True_Positive,
