Frame_Number,Timestamp_Sec,Face_Detected,Face_Confidence,Landmarks_Detected,Landmark_Count,Pose_Estimated,Yaw_Degrees,Pitch_Degrees,Roll_Degrees,Distance_Meters,Face_Area_Percent,Proximity_Status,Looking_At_Camera,Gaze_Sustained,Gaze_Duration_Sec,Detection_Method,Processing_FPS,Frame_Time_Ms,Classification,Notes
313,58.637,Yes,0.736,Yes,6,Yes,-8.79,-174.09,-2.48,5.87,0.00,NONE,Yes,No,2.07,face_yolo_mediapipe,10.6,33.7,True_Positive,
314,58.806,Yes,0.748,Yes,6,Yes,-21.85,-167.08,-2.92,6.28,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.6,33.9,True_Positive,
315,58.979,Yes,0.740,Yes,6,Yes,-7.05,-173.90,-2.23,5.74,0.00,NONE,Yes,No,0.00,face_yolo_mediapipe,10.5,35.7,True_Positive,
316,59.148,Yes,0.671,Yes,6,Yes,-1.31,-178.94,-2.91,5.87,0.00,NONE,Yes,No,0.17,face_yolo_mediapipe,10.6,33.7,True_Positive,
317,59.320,Yes,0.734,Yes,6,Yes,-6.37,-168.74,-3.26,6.00,0.00,NONE,Yes,No,0.34,face_yolo_mediapipe,10.3,34.1,True_Positive,
318,59.489,Yes,0.752,Yes,6,Yes,1.12,-170.24,-0.88,6.00,0.00,NONE,Yes,No,0.51,face_yolo_mediapipe,10.7,34.0,True_Positive,

=== SUMMARY STATISTICS ===
Total Frames,319
Total Time (sec),59.49
Average FPS,5.36

=== CONFUSION MATRIX ===
True Positives (TP),315,98.7%
False Positives (FP),2,0.6%
False Negatives (FN),2,0.6%
True Negatives (TN),0,0.0%

=== PERFORMANCE METRICS ===
Accuracy,98.75%,(TP+TN)/(TP+FP+FN+TN)
Precision,99.37%,TP/(TP+FP)
Recall/Sensitivity,99.37%,TP/(TP+FN)
