Frame_Number,Timestamp_Sec,Face_Detected,Face_Confidence,Landmarks_Detected,Landmark_Count,Pose_Estimated,Yaw_Degrees,Pitch_Degrees,Roll_Degrees,Distance_Meters,Face_Area_Percent,Proximity_Status,Looking_At_Camera,Gaze_Sustained,Gaze_Duration_Sec,Detection_Method,Processing_FPS,Frame_Time_Ms,Classification,Notes
1261,150.528,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.6,78.0,True_Negative,
1262,150.649,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,33.1,79.0,True_Negative,
1263,150.768,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,33.2,77.7,True_Negative,
1264,150.890,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.4,79.6,True_Negative,
1265,151.011,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.2,79.2,True_Negative,
1266,151.132,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.8,79.2,True_Negative,
1267,151.251,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,33.6,78.8,True_Negative,
1268,151.372,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,33.5,79.6,True_Negative,
1269,151.493,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.5,78.7,True_Negative,
1270,151.614,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,33.1,79.6,True_Negative,
1271,151.735,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,33.0,79.2,True_Negative,
1272,151.857,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.4,79.1,True_Negative,
1273,151.979,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.4,79.6,True_Negative,
1274,152.100,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,33.3,79.5,True_Negative,
1275,152.221,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,33.4,80.0,True_Negative,
1276,152.341,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,33.2,78.4,True_Negative,
1277,152.461,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,33.4,78.7,True_Negative,
1278,152.582,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.7,78.8,True_Negative,
1279,152.703,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.9,79.3,True_Negative,
1280,152.824,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.8,79.5,True_Negative,
1281,152.949,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,30.1,79.2,True_Negative,
1282,153.071,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.5,79.0,True_Negative,
1283,153.192,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.8,78.2,True_Negative,
1284,153.311,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.6,77.6,True_Negative,
1285,153.433,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.1,78.5,True_Negative,
1286,153.556,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.6,79.5,True_Negative,
1287,153.677,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.6,79.2,True_Negative,
1288,153.799,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.0,78.1,True_Negative,
1289,153.921,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.2,79.4,True_Negative,
1290,154.042,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.5,79.2,True_Negative,
1291,154.166,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.2,81.8,True_Negative,
1292,154.287,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.6,79.3,True_Negative,
1293,154.409,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.8,79.2,True_Negative,
1294,154.530,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.4,78.9,True_Negative,
1295,154.651,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.4,78.8,True_Negative,
1296,154.771,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,33.6,79.2,True_Negative,
1297,154.891,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.7,78.2,True_Negative,
1298,155.013,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.4,79.2,True_Negative,
1299,155.135,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.5,79.5,True_Negative,
1300,155.255,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.7,78.6,True_Negative,
1301,155.377,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.2,78.9,True_Negative,
1302,155.498,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.9,79.3,True_Negative,
1303,155.620,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.9,78.3,True_Negative,
1304,155.742,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.1,79.5,True_Negative,
1305,155.863,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.3,78.7,True_Negative,
1306,155.986,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.9,79.5,True_Negative,
1307,156.107,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.3,79.0,True_Negative,
1308,156.228,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,33.8,79.0,True_Negative,
1309,156.351,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,30.3,79.2,True_Negative,
1310,156.477,Yes,0.520,Yes,6,Yes,40.52,161.84,172.20,3.55,0.00,NONE,No,No,0.00,person_box_geometric,31.6,83.0,True_Positive,
1311,156.598,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.7,79.8,True_Negative,
1312,156.719,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.5,79.0,True_Negative,
1313,156.841,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.2,78.6,True_Negative,
1314,156.963,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.1,79.6,True_Negative,
1315,157.074,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,51.0,80.4,False_Positive,
1316,157.194,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.4,78.5,True_Negative,
1317,157.313,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.6,76.4,True_Negative,
1318,157.432,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.5,76.3,True_Negative,
1319,157.551,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.9,78.3,True_Negative,
1320,157.671,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,33.8,78.4,True_Negative,
1321,157.794,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.4,79.5,True_Negative,
1322,157.917,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.6,79.7,True_Negative,
1323,158.039,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.1,79.2,True_Negative,
1324,158.161,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.6,79.4,True_Negative,
1325,158.283,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.7,79.2,True_Negative,
1326,158.405,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,33.0,79.3,True_Negative,
1327,158.525,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.0,78.0,True_Negative,
1328,158.646,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,33.0,78.6,True_Negative,
1329,158.768,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.9,79.1,True_Negative,
1330,158.889,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.4,78.5,True_Negative,
1331,159.009,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,33.3,78.5,True_Negative,
1332,159.129,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,33.2,79.1,True_Negative,
1333,159.249,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.9,78.4,True_Negative,
1334,159.369,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,33.2,79.6,True_Negative,
1335,159.489,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,33.3,78.6,True_Negative,
1336,159.609,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,33.4,78.9,True_Negative,
1337,159.730,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.4,79.4,True_Negative,
1338,159.852,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,33.1,80.5,True_Negative,
1339,159.973,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,33.6,79.4,True_Negative,
1340,160.092,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,34.1,79.3,True_Negative,
1341,160.218,Yes,0.409,Yes,6,Yes,-29.37,-176.52,-179.77,4.50,0.00,NONE,No,No,0.00,person_box_geometric,32.9,83.4,True_Positive,
1342,160.344,Yes,0.000,Yes,6,Yes,55.87,152.00,162.13,2.87,0.00,NONE,No,No,0.00,person_box_mediapipe,32.6,83.9,True_Positive,
1343,160.468,Yes,0.000,Yes,6,Yes,6.00,167.93,-3.92,2.70,0.00,NONE,Yes,No,0.00,person_box_mediapipe,33.0,82.8,True_Positive,
1344,160.592,Yes,0.000,Yes,6,Yes,-7.32,166.82,-4.07,2.45,0.00,NONE,Yes,No,0.12,person_box_mediapipe,33.8,83.3,True_Positive,
1345,160.716,Yes,0.000,Yes,6,Yes,-23.02,169.14,-0.43,2.29,0.00,NONE,No,No,0.00,person_box_mediapipe,32.9,82.3,True_Positive,
1346,160.840,Yes,0.661,Yes,6,Yes,30.29,177.53,179.66,2.60,0.00,NONE,No,No,0.00,person_box_geometric,32.9,82.5,True_Positive,
1347,160.966,Yes,0.704,Yes,6,Yes,22.26,175.49,-179.90,2.37,0.00,NONE,No,No,0.00,person_box_geometric,33.0,84.3,True_Positive,
1348,161.090,Yes,0.768,Yes,6,Yes,24.78,173.12,179.95,2.25,0.00,NONE,No,No,0.00,person_box_geometric,33.1,83.4,True_Positive,
1349,161.216,Yes,0.770,Yes,6,Yes,23.91,168.70,-179.83,2.11,0.00,NONE,No,No,0.00,person_box_geometric,33.1,84.3,True_Positive,
1350,161.342,Yes,0.820,Yes,6,Yes,22.80,165.35,-179.96,2.08,0.00,NONE,No,No,0.00,person_box_geometric,33.4,84.1,True_Positive,
1351,161.457,Yes,0.791,Yes,6,Yes,23.76,166.44,179.92,2.11,0.00,NONE,No,No,0.00,person_box_geometric,50.8,84.1,False_Positive,
1352,161.582,Yes,0.782,Yes,6,Yes,21.94,169.77,-179.99,2.14,0.00,NONE,No,No,0.00,person_box_geometric,33.4,83.7,True_Positive,
1353,161.707,Yes,0.857,Yes,6,Yes,21.70,167.55,-179.96,2.14,0.00,NONE,No,No,0.00,person_box_geometric,32.8,83.7,True_Positive,
1354,161.821,Yes,0.850,Yes,6,Yes,22.82,168.57,179.91,2.18,0.00,NONE,No,No,0.00,person_box_geometric,52.4,83.2,False_Positive,
1355,161.946,Yes,0.602,Yes,6,Yes,22.38,168.22,179.94,2.18,0.00,NONE,No,No,0.00,person_box_geometric,32.9,83.8,True_Positive,
1356,162.071,Yes,0.561,Yes,6,Yes,22.05,165.44,179.90,2.11,0.00,NONE,No,No,0.00,person_box_geometric,33.9,83.8,True_Positive,
1357,162.196,Yes,0.417,Yes,6,Yes,21.60,164.73,179.91,2.11,0.00,NONE,No,No,0.00,person_box_geometric,32.5,83.4,True_Positive,
1358,162.321,Yes,0.772,Yes,6,Yes,21.29,167.07,179.91,2.11,0.00,NONE,No,No,0.00,person_box_geometric,33.7,84.3,True_Positive,
1359,162.435,Yes,0.822,Yes,6,Yes,19.58,165.94,-179.98,2.14,0.00,NONE,Yes,No,0.00,person_box_geometric,52.3,83.8,False_Positive,
1360,162.559,Yes,0.000,Yes,6,Yes,-55.69,-170.03,-36.46,3.75,0.00,NONE,No,No,0.00,person_box_mediapipe,33.3,83.3,True_Positive,
1361,162.683,Yes,0.838,Yes,6,Yes,18.87,167.79,-179.99,2.21,0.00,NONE,Yes,No,0.00,person_box_geometric,32.9,82.3,True_Positive,
1362,162.810,Yes,0.684,Yes,6,Yes,19.82,167.01,179.94,2.18,0.00,NONE,Yes,No,0.12,person_box_geometric,32.8,85.0,True_Positive,
1363,162.937,Yes,0.745,Yes,6,Yes,19.54,171.01,179.93,2.25,0.00,NONE,Yes,No,0.25,person_box_geometric,31.6,84.0,True_Positive,
1364,163.064,Yes,0.525,Yes,6,Yes,17.74,167.20,-179.96,2.21,0.00,NONE,Yes,No,0.38,person_box_geometric,31.9,84.9,True_Positive,
1365,163.191,Yes,0.784,Yes,6,Yes,17.45,167.07,-179.96,2.21,0.00,NONE,Yes,No,0.51,person_box_geometric,31.7,83.4,True_Positive,
1366,163.317,Yes,0.839,Yes,6,Yes,18.41,166.52,179.97,2.18,0.00,NONE,Yes,No,0.63,person_box_geometric,33.0,84.2,True_Positive,
1367,163.443,Yes,0.832,Yes,6,Yes,18.21,168.32,179.96,2.25,0.00,NONE,Yes,No,0.76,person_box_geometric,33.5,84.3,True_Positive,
1368,163.569,Yes,0.805,Yes,6,Yes,17.87,166.06,179.93,2.18,0.00,NONE,Yes,No,0.88,person_box_geometric,33.3,84.8,True_Positive,
1369,163.696,Yes,0.737,Yes,6,Yes,17.55,164.92,179.94,2.18,0.00,NONE,Yes,No,1.01,person_box_geometric,32.1,83.9,True_Positive,
1370,163.820,Yes,0.786,Yes,6,Yes,15.91,166.37,-179.96,2.21,0.00,NONE,Yes,No,1.14,person_box_geometric,32.7,82.9,True_Positive,
1371,163.932,Yes,0.767,Yes,6,Yes,17.03,165.01,179.91,2.11,0.00,NONE,Yes,No,1.26,person_box_geometric,51.7,81.0,False_Negative,
1372,164.057,Yes,0.752,Yes,6,Yes,16.76,164.96,179.92,2.11,0.00,NONE,Yes,No,1.37,person_box_geometric,33.6,84.3,True_Positive,
1373,164.185,Yes,0.000,Yes,6,Yes,-9.63,-170.59,9.71,2.76,0.00,NONE,Yes,No,1.50,person_box_mediapipe,34.0,87.3,True_Positive,
1374,164.310,Yes,0.000,Yes,6,Yes,10.82,-169.40,9.32,3.00,0.00,NONE,Yes,No,1.63,person_box_mediapipe,33.4,84.0,True_Positive,
1375,164.435,Yes,0.000,Yes,6,Yes,7.05,-170.73,12.68,3.00,0.00,NONE,Yes,No,1.75,person_box_mediapipe,32.5,82.9,True_Positive,
1376,164.560,Yes,0.876,Yes,6,Yes,14.56,163.86,-179.95,2.14,0.00,NONE,Yes,No,1.88,person_box_geometric,33.3,83.2,True_Positive,
1377,164.675,Yes,0.000,Yes,6,Yes,-29.24,162.66,158.84,6.43,0.00,NONE,No,No,0.00,person_box_mediapipe,51.5,84.1,False_Positive,
1378,164.799,Yes,0.000,Yes,6,Yes,31.47,-174.95,150.60,8.44,0.00,NONE,No,No,0.00,person_box_mediapipe,33.6,82.4,True_Positive,
1379,164.887,Yes,0.493,Yes,6,Yes,-30.62,-179.39,-177.98,13.50,0.00,NONE,No,No,0.00,face_yolo_geometric,33.1,45.6,True_Positive,
1380,164.974,Yes,0.611,Yes,6,Yes,12.59,-169.50,-175.41,7.94,0.00,NONE,Yes,No,0.00,face_yolo_mediapipe_enh2,33.7,46.2,True_Positive,
1381,165.058,Yes,0.543,Yes,6,Yes,2.84,-173.33,-179.09,7.50,0.00,NONE,Yes,No,0.09,face_yolo_mediapipe_enh2,32.9,42.4,True_Positive,
1382,165.182,Yes,0.863,Yes,6,Yes,14.44,164.27,179.95,2.11,0.00,NONE,Yes,No,0.17,person_box_geometric,33.4,82.2,True_Positive,
1383,165.260,Yes,0.511,Yes,6,Yes,20.97,-173.54,4.07,9.00,0.00,NONE,No,No,0.00,face_yolo_mediapipe,33.3,37.4,True_Positive,
1384,165.326,Yes,0.612,Yes,6,Yes,23.50,-178.85,3.22,9.00,0.00,NONE,No,No,0.00,face_yolo_mediapipe,50.7,35.2,False_Negative,
1385,165.404,Yes,0.589,Yes,6,Yes,52.16,171.90,-174.38,9.64,0.00,NONE,No,No,0.00,face_yolo_mediapipe,32.6,35.2,True_Positive,
1386,165.481,Yes,0.669,Yes,6,Yes,50.92,173.39,-177.68,9.64,0.00,NONE,No,No,0.00,face_yolo_mediapipe,33.4,35.5,True_Positive,
1387,165.558,Yes,0.650,Yes,6,Yes,23.37,-176.15,5.38,9.64,0.00,NONE,No,No,0.00,face_yolo_mediapipe,32.1,34.2,True_Positive,
1388,165.682,Yes,0.901,Yes,6,Yes,13.28,164.08,179.96,2.18,0.00,NONE,Yes,No,0.00,person_box_geometric,32.1,80.7,True_Positive,
1389,165.760,Yes,0.525,Yes,6,Yes,28.21,-178.65,6.08,9.64,0.00,NONE,No,No,0.00,face_yolo_mediapipe,31.8,35.4,True_Positive,
1390,165.838,Yes,0.614,Yes,6,Yes,24.72,178.29,5.57,9.64,0.00,NONE,No,No,0.00,face_yolo_mediapipe,31.8,34.6,True_Positive,
1391,165.914,Yes,0.525,Yes,6,Yes,54.62,171.84,179.08,10.38,0.00,NONE,No,No,0.00,face_yolo_mediapipe,32.4,34.7,True_Positive,
1392,165.991,Yes,0.597,Yes,6,Yes,48.30,174.63,-174.43,9.64,0.00,NONE,No,No,0.00,face_yolo_mediapipe,33.2,34.5,True_Positive,
1393,166.068,Yes,0.583,Yes,6,Yes,60.81,-179.70,-176.73,11.25,0.00,NONE,No,No,0.00,face_yolo_mediapipe,32.1,35.2,True_Positive,
1394,166.194,Yes,0.878,Yes,6,Yes,12.45,170.60,179.96,2.33,0.00,NONE,Yes,No,0.00,person_box_geometric,32.4,82.4,True_Positive,
1395,166.320,Yes,0.888,Yes,6,Yes,12.23,170.06,179.96,2.25,0.00,NONE,Yes,No,0.13,person_box_geometric,32.8,84.5,True_Positive,
1396,166.445,Yes,0.892,Yes,6,Yes,11.97,166.92,179.95,2.18,0.00,NONE,Yes,No,0.25,person_box_geometric,32.9,82.9,True_Positive,
1397,166.525,Yes,0.451,Yes,6,Yes,16.77,-178.50,3.27,8.44,0.00,NONE,Yes,No,0.38,face_yolo_mediapipe,31.6,36.5,True_Positive,
1398,166.603,Yes,0.662,Yes,6,Yes,45.31,174.90,-179.04,9.00,0.00,NONE,No,No,0.00,face_yolo_mediapipe,32.4,35.1,True_Positive,
1399,166.681,Yes,0.691,Yes,6,Yes,24.01,-172.75,5.55,8.44,0.00,NONE,No,No,0.00,face_yolo_mediapipe,31.2,35.1,True_Positive,
1400,166.748,Yes,0.694,Yes,6,Yes,46.99,168.06,176.72,9.64,0.00,NONE,No,No,0.00,face_yolo_mediapipe,50.6,34.9,False_Positive,
1401,166.827,Yes,0.513,Yes,6,Yes,54.95,175.07,179.96,10.38,0.00,NONE,No,No,0.00,face_yolo_mediapipe,30.9,34.9,True_Positive,
1402,166.904,Yes,0.583,Yes,6,Yes,48.60,170.73,176.37,10.38,0.00,NONE,No,No,0.00,face_yolo_mediapipe,32.7,34.9,True_Positive,
1403,166.983,Yes,0.576,Yes,6,Yes,27.86,179.92,3.45,9.00,0.00,NONE,No,No,0.00,face_yolo_mediapipe,30.6,34.8,True_Positive,
1404,167.061,Yes,0.556,Yes,6,Yes,47.64,169.14,175.73,9.00,0.00,NONE,No,No,0.00,face_yolo_mediapipe,31.9,35.2,True_Positive,
1405,167.140,Yes,0.591,Yes,6,Yes,48.99,174.38,177.41,9.00,0.00,NONE,No,No,0.00,face_yolo_mediapipe,30.9,34.8,True_Positive,
1406,167.266,Yes,0.904,Yes,6,Yes,10.99,172.27,179.95,2.18,0.00,NONE,Yes,No,0.00,person_box_geometric,31.4,82.4,True_Positive,
1407,167.346,Yes,0.525,Yes,6,Yes,50.45,170.73,177.64,9.00,0.00,NONE,No,No,0.00,face_yolo_mediapipe,31.2,36.8,True_Positive,
1408,167.424,Yes,0.576,Yes,6,Yes,28.12,-176.79,3.49,8.44,0.00,NONE,No,No,0.00,face_yolo_mediapipe,32.1,34.8,True_Positive,
1409,167.503,Yes,0.611,Yes,6,Yes,50.19,173.10,178.62,9.00,0.00,NONE,No,No,0.00,face_yolo_mediapipe,30.4,34.2,True_Positive,
1410,167.581,Yes,0.639,Yes,6,Yes,48.18,169.80,176.78,9.00,0.00,NONE,No,No,0.00,face_yolo_mediapipe,31.8,34.9,True_Positive,
1411,167.649,Yes,0.661,Yes,6,Yes,44.82,163.08,173.45,8.44,0.00,NONE,No,No,0.00,face_yolo_mediapipe,45.3,34.1,False_Positive,
1412,167.727,Yes,0.640,Yes,6,Yes,46.32,168.34,176.94,9.00,0.00,NONE,No,No,0.00,face_yolo_mediapipe,32.0,35.2,True_Positive,
1413,167.805,Yes,0.588,Yes,6,Yes,54.39,173.80,175.53,9.00,0.00,NONE,No,No,0.00,face_yolo_mediapipe,31.4,35.0,True_Positive,
1414,167.883,Yes,0.635,Yes,6,Yes,49.99,175.42,175.34,9.00,0.00,NONE,No,No,0.00,face_yolo_mediapipe,31.8,34.5,True_Positive,
1415,167.960,Yes,0.676,Yes,6,Yes,26.78,-174.54,1.93,8.44,0.00,NONE,No,No,0.00,face_yolo_mediapipe,31.8,34.4,True_Positive,
1416,168.036,Yes,0.663,Yes,6,Yes,31.59,179.10,-2.01,9.00,0.00,NONE,No,No,0.00,face_yolo_mediapipe,33.3,34.1,True_Positive,
1417,168.114,Yes,0.677,Yes,6,Yes,31.03,-177.67,-1.06,8.44,0.00,NONE,No,No,0.00,face_yolo_mediapipe,32.3,35.0,True_Positive,
1418,168.192,Yes,0.624,Yes,6,Yes,33.63,179.48,-0.49,8.44,0.00,NONE,No,No,0.00,face_yolo_mediapipe,32.6,35.6,True_Positive,
1419,168.269,Yes,0.512,Yes,6,Yes,29.45,-179.10,1.29,8.44,0.00,NONE,No,No,0.00,face_yolo_mediapipe,32.4,34.6,True_Positive,
1420,168.348,Yes,0.522,Yes,6,Yes,34.54,-179.14,-1.18,8.44,0.00,NONE,No,No,0.00,face_yolo_mediapipe,31.0,34.6,True_Positive,
1421,168.426,Yes,0.601,Yes,6,Yes,27.47,174.18,-2.58,7.50,0.00,NONE,No,No,0.00,face_yolo_mediapipe,30.9,34.8,True_Positive,
1422,168.503,Yes,0.704,Yes,6,Yes,48.05,162.87,171.04,7.94,0.00,NONE,No,No,0.00,face_yolo_mediapipe,32.1,35.0,True_Positive,
1423,168.581,Yes,0.723,Yes,6,Yes,31.92,173.07,-0.63,7.94,0.00,NONE,No,No,0.00,face_yolo_mediapipe,32.3,35.1,True_Positive,
1424,168.659,Yes,0.715,Yes,6,Yes,50.54,169.73,176.88,8.44,0.00,NONE,No,No,0.00,face_yolo_mediapipe,31.8,34.3,True_Positive,
1425,168.736,Yes,0.679,Yes,6,Yes,41.17,178.16,176.27,7.50,0.00,NONE,No,No,0.00,face_yolo_mediapipe,31.4,34.3,True_Positive,
1426,168.813,Yes,0.648,Yes,6,Yes,43.91,167.47,174.75,7.50,0.00,NONE,No,No,0.00,face_yolo_mediapipe,32.5,34.7,True_Positive,
1427,168.889,Yes,0.733,Yes,6,Yes,47.32,164.07,174.88,8.44,0.00,NONE,No,No,0.00,face_yolo_mediapipe,32.4,33.7,True_Positive,
1428,168.966,Yes,0.760,Yes,6,Yes,50.40,167.19,172.95,8.44,0.00,NONE,No,No,0.00,face_yolo_mediapipe,33.6,35.3,True_Positive,
1429,169.044,Yes,0.742,Yes,6,Yes,45.71,166.56,174.64,7.50,0.00,NONE,No,No,0.00,face_yolo_mediapipe,31.8,35.1,True_Positive,
1430,169.122,Yes,0.674,Yes,6,Yes,48.38,167.21,175.87,7.50,0.00,NONE,No,No,0.00,face_yolo_mediapipe,31.7,35.1,True_Positive,
1431,169.201,Yes,0.688,Yes,6,Yes,31.54,176.36,1.26,7.50,0.00,NONE,No,No,0.00,face_yolo_mediapipe,31.4,35.1,True_Positive,
1432,169.276,Yes,0.716,Yes,6,Yes,42.02,169.60,175.03,7.50,0.00,NONE,No,No,0.00,face_yolo_mediapipe,32.4,33.1,True_Positive,
1433,169.356,Yes,0.667,Yes,6,Yes,52.07,166.13,171.94,8.44,0.00,NONE,No,No,0.00,face_yolo_mediapipe,30.7,35.4,True_Positive,
1434,169.433,Yes,0.696,Yes,6,Yes,33.51,178.45,-0.51,7.94,0.00,NONE,No,No,0.00,face_yolo_mediapipe,32.0,34.2,True_Positive,
1435,169.510,Yes,0.722,Yes,6,Yes,35.89,174.35,-2.41,7.94,0.00,NONE,No,No,0.00,face_yolo_mediapipe,32.8,34.9,True_Positive,
1436,169.587,Yes,0.742,Yes,6,Yes,35.40,178.81,-0.59,7.94,0.00,NONE,No,No,0.00,face_yolo_mediapipe,32.7,34.3,True_Positive,
1437,169.663,Yes,0.766,Yes,6,Yes,55.18,170.06,171.67,8.44,0.00,NONE,No,No,0.00,face_yolo_mediapipe,32.2,33.9,True_Positive,
1438,169.741,Yes,0.759,Yes,6,Yes,37.07,177.64,-2.25,7.94,0.00,NONE,No,No,0.00,face_yolo_mediapipe,32.1,35.1,True_Positive,
1439,169.818,Yes,0.762,Yes,6,Yes,53.06,167.92,171.52,7.94,0.00,NONE,No,No,0.00,face_yolo_mediapipe,32.4,34.7,True_Positive,
