Frame_Number,Timestamp_Sec,Face_Detected,Face_Confidence,Landmarks_Detected,Landmark_Count,Pose_Estimated,Yaw_Degrees,Pitch_Degrees,Roll_Degrees,Distance_Meters,Face_Area_Percent,Proximity_Status,Looking_At_Camera,Gaze_Sustained,Gaze_Duration_Sec,Detection_Method,Processing_FPS,Frame_Time_Ms,Classification,Notes
1066,205.455,Yes,0.705,Yes,6,Yes,-37.75,-174.29,1.40,6.75,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.5,34.8,True_Positive,
1067,205.625,Yes,0.693,Yes,6,Yes,-39.42,-170.06,0.68,6.75,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.4,33.7,True_Positive,
1068,205.797,Yes,0.717,Yes,6,Yes,-35.00,-167.59,2.61,6.92,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.6,35.7,True_Positive,
1069,205.969,Yes,0.721,Yes,6,Yes,-48.05,167.85,-165.85,7.94,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.4,34.9,True_Positive,
1070,206.141,Yes,0.710,Yes,6,Yes,-43.10,174.64,11.34,8.44,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.5,35.2,True_Positive,
1071,206.313,Yes,0.702,Yes,6,Yes,-45.92,170.51,12.08,8.44,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.4,34.6,True_Positive,
1072,206.486,Yes,0.705,Yes,6,Yes,-46.77,170.86,13.42,8.71,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.4,35.3,True_Positive,
1073,206.661,Yes,0.699,Yes,6,Yes,-46.75,157.75,-156.38,9.31,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.1,35.0,True_Positive,
1074,206.833,Yes,0.669,Yes,6,Yes,-49.26,156.00,-156.51,9.31,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.5,35.6,True_Positive,
1075,207.003,Yes,0.691,Yes,6,Yes,-52.86,168.39,15.03,9.31,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.6,33.6,True_Positive,
1076,207.176,Yes,0.675,Yes,6,Yes,-51.69,167.39,16.63,9.64,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.3,34.5,True_Positive,
1077,207.349,Yes,0.682,Yes,6,Yes,-49.09,166.28,15.43,9.31,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.4,35.5,True_Positive,
1078,207.520,Yes,0.681,Yes,6,Yes,-48.88,168.84,11.84,8.71,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.4,34.1,True_Positive,
1079,207.692,Yes,0.669,Yes,6,Yes,-45.85,164.41,-161.83,8.44,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.4,34.6,True_Positive,
1080,207.859,Yes,0.678,Yes,6,Yes,-42.94,-178.85,8.30,7.94,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.9,34.8,True_Positive,
1081,208.033,Yes,0.698,Yes,6,Yes,-47.17,167.68,-166.63,7.94,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.3,35.0,True_Positive,
1082,208.205,Yes,0.714,Yes,6,Yes,-46.13,-176.93,4.14,7.94,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.4,34.5,True_Positive,
1083,208.375,Yes,0.695,Yes,6,Yes,-38.41,-170.30,1.66,7.30,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.5,33.8,True_Positive,
1084,208.548,Yes,0.652,Yes,6,Yes,-34.90,-168.94,1.17,6.75,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.3,34.7,True_Positive,
1085,208.723,Yes,0.710,Yes,6,Yes,-25.72,-170.73,0.54,6.14,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.3,35.8,True_Positive,
1086,208.897,Yes,0.728,Yes,6,Yes,-22.28,-170.56,1.16,6.00,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.2,35.4,True_Positive,
1087,209.070,Yes,0.733,Yes,6,Yes,-17.45,-166.42,0.27,6.14,0.00,NONE,Yes,No,0.00,face_yolo_mediapipe,10.4,35.4,True_Positive,
1088,209.244,Yes,0.727,Yes,6,Yes,-9.01,-162.06,2.17,6.00,0.00,NONE,Yes,No,0.17,face_yolo_mediapipe,10.3,34.9,True_Positive,
1089,209.419,Yes,0.742,Yes,6,Yes,-12.57,-168.40,-1.35,6.14,0.00,NONE,Yes,No,0.35,face_yolo_mediapipe,10.3,36.7,True_Positive,
1090,209.595,Yes,0.745,Yes,6,Yes,-20.70,-168.68,-2.44,6.14,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.0,34.8,True_Positive,
1091,209.767,Yes,0.764,Yes,6,Yes,-5.85,-166.58,-2.22,6.00,0.00,NONE,Yes,No,0.00,face_yolo_mediapipe,10.4,35.0,True_Positive,
1092,209.937,Yes,0.770,Yes,6,Yes,4.87,-170.85,-1.76,5.87,0.00,NONE,Yes,No,0.17,face_yolo_mediapipe,10.8,35.1,True_Positive,
1093,210.111,Yes,0.762,Yes,6,Yes,8.01,-166.06,1.97,6.00,0.00,NONE,Yes,No,0.34,face_yolo_mediapipe,10.3,35.7,True_Positive,
1094,210.284,Yes,0.765,Yes,6,Yes,-3.13,-170.48,-1.69,5.87,0.00,NONE,Yes,No,0.52,face_yolo_mediapipe,10.4,35.7,True_Positive,
1095,210.457,Yes,0.758,Yes,6,Yes,-11.83,-169.65,0.29,6.28,0.00,NONE,Yes,No,0.69,face_yolo_mediapipe,10.4,35.5,True_Positive,
1096,210.631,Yes,0.763,Yes,6,Yes,3.37,-169.41,-0.30,6.14,0.00,NONE,Yes,No,0.86,face_yolo_mediapipe,10.3,35.2,True_Positive,
1097,210.804,Yes,0.766,Yes,6,Yes,3.19,-164.32,0.25,6.14,0.00,NONE,Yes,No,1.04,face_yolo_mediapipe,10.3,34.9,True_Positive,
1098,210.975,Yes,0.754,Yes,6,Yes,-2.86,-171.41,-3.08,6.00,0.00,NONE,Yes,No,1.21,face_yolo_mediapipe,10.5,34.8,True_Positive,
1099,211.145,Yes,0.759,Yes,6,Yes,20.62,-170.48,2.32,6.14,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.5,34.2,True_Positive,
1100,211.320,Yes,0.768,Yes,6,Yes,-13.54,-170.58,-1.92,6.00,0.00,NONE,Yes,No,0.00,face_yolo_mediapipe,10.1,34.9,True_Positive,
1101,211.492,Yes,0.770,Yes,6,Yes,-16.61,-165.72,-1.47,6.14,0.00,NONE,Yes,No,0.17,face_yolo_mediapipe,10.4,34.5,True_Positive,
1102,211.663,Yes,0.757,Yes,6,Yes,-16.96,-169.33,-1.53,6.00,0.00,NONE,Yes,No,0.35,face_yolo_mediapipe,10.5,34.8,True_Positive,
1103,211.836,Yes,0.746,Yes,6,Yes,-6.93,-170.80,-0.30,5.74,0.00,NONE,Yes,No,0.52,face_yolo_mediapipe,10.4,35.7,True_Positive,
1104,212.003,Yes,0.752,Yes,6,Yes,-3.85,-166.23,0.02,6.14,0.00,NONE,Yes,No,0.69,face_yolo_mediapipe,10.9,34.4,True_Positive,
1105,212.176,Yes,0.765,Yes,6,Yes,-16.78,-169.96,-2.32,6.28,0.00,NONE,Yes,No,0.86,face_yolo_mediapipe,10.4,35.0,True_Positive,
1106,212.349,Yes,0.743,Yes,6,Yes,-12.74,-163.45,-1.55,6.28,0.00,NONE,Yes,No,1.03,face_yolo_mediapipe,10.4,35.3,True_Positive,
1107,212.519,Yes,0.759,Yes,6,Yes,-14.90,-164.32,-1.07,6.14,0.00,NONE,Yes,No,1.20,face_yolo_mediapipe,10.7,34.8,True_Positive,
1108,212.692,Yes,0.751,Yes,6,Yes,-13.23,-163.32,-2.02,6.14,0.00,NONE,Yes,No,1.37,face_yolo_mediapipe,10.4,35.6,True_Positive,
1109,212.865,Yes,0.750,Yes,6,Yes,-20.28,-166.41,-1.12,6.28,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.4,35.0,True_Positive,
1110,213.037,Yes,0.750,Yes,6,Yes,-20.78,-171.27,0.20,6.28,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.5,35.7,True_Positive,
1111,213.211,Yes,0.752,Yes,6,Yes,-20.90,-178.78,-176.92,6.59,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.5,36.8,True_Positive,
1112,213.384,Yes,0.751,Yes,6,Yes,-15.08,-171.76,-178.83,6.14,0.00,NONE,Yes,No,0.00,face_yolo_mediapipe,10.3,34.9,True_Positive,
1113,213.557,Yes,0.764,Yes,6,Yes,-11.89,-166.99,0.07,6.00,0.00,NONE,Yes,No,0.17,face_yolo_mediapipe,10.5,36.2,True_Positive,
1114,213.729,Yes,0.756,Yes,6,Yes,-17.40,-165.15,-1.13,6.28,0.00,NONE,Yes,No,0.35,face_yolo_mediapipe,10.4,34.6,True_Positive,
1115,213.899,Yes,0.730,Yes,6,Yes,-12.45,-160.72,-2.59,6.28,0.00,NONE,Yes,No,0.52,face_yolo_mediapipe,10.5,33.9,True_Positive,
1116,214.067,Yes,0.733,Yes,6,Yes,-23.16,-163.87,-1.74,6.43,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.9,34.7,True_Positive,
1117,214.242,Yes,0.748,Yes,6,Yes,-17.51,-161.63,-1.94,6.14,0.00,NONE,Yes,No,0.00,face_yolo_mediapipe,10.0,34.2,True_Positive,
1118,214.415,Yes,0.744,Yes,6,Yes,-15.81,-161.85,-0.17,6.43,0.00,NONE,Yes,No,0.18,face_yolo_mediapipe,10.3,34.3,True_Positive,
1119,214.587,Yes,0.770,Yes,6,Yes,-14.72,-170.70,-0.82,6.28,0.00,NONE,Yes,No,0.35,face_yolo_mediapipe,10.4,34.5,True_Positive,
1120,214.764,Yes,0.755,Yes,6,Yes,-11.17,-158.53,-0.43,6.14,0.00,NONE,Yes,No,0.52,face_yolo_mediapipe,10.0,35.8,True_Positive,
1121,214.938,Yes,0.745,Yes,6,Yes,1.65,-165.46,4.82,6.14,0.00,NONE,Yes,No,0.70,face_yolo_mediapipe,10.2,35.5,True_Positive,
1122,215.110,Yes,0.748,Yes,6,Yes,-16.21,-161.05,-0.61,6.43,0.00,NONE,Yes,No,0.87,face_yolo_mediapipe,10.3,34.2,True_Positive,
1123,215.282,Yes,0.753,Yes,6,Yes,-11.40,-163.19,0.81,6.28,0.00,NONE,Yes,No,1.04,face_yolo_mediapipe,10.4,34.2,True_Positive,
1124,215.457,Yes,0.740,Yes,6,Yes,-25.67,-162.69,-0.37,6.43,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.2,34.8,True_Positive,
1125,215.631,Yes,0.736,Yes,6,Yes,-27.45,-163.93,-2.40,6.59,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.3,35.7,True_Positive,
1126,215.804,Yes,0.700,Yes,6,Yes,-16.91,-161.75,0.69,6.43,0.00,NONE,Yes,No,0.00,face_yolo_mediapipe,10.3,35.2,True_Positive,
1127,215.977,Yes,0.723,Yes,6,Yes,-20.57,-163.61,-1.57,6.43,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.4,35.1,True_Positive,
1128,216.145,Yes,0.715,Yes,6,Yes,-19.87,-162.42,-0.92,6.43,0.00,NONE,Yes,No,0.00,face_yolo_mediapipe,10.9,35.2,True_Positive,
1129,216.319,Yes,0.718,Yes,6,Yes,-23.32,-166.82,-0.04,6.43,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.3,35.7,True_Positive,
1130,216.492,Yes,0.708,Yes,6,Yes,-18.48,-163.28,-1.27,6.43,0.00,NONE,Yes,No,0.00,face_yolo_mediapipe,10.4,35.8,True_Positive,
1131,216.664,Yes,0.698,Yes,6,Yes,-24.99,-162.88,-0.70,6.43,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.3,33.5,True_Positive,
1132,216.839,Yes,0.690,Yes,6,Yes,-18.37,-171.79,-1.62,6.43,0.00,NONE,Yes,No,0.00,face_yolo_mediapipe,10.3,36.4,True_Positive,
1133,217.011,Yes,0.685,Yes,6,Yes,-33.42,179.71,-175.56,6.75,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.5,35.3,True_Positive,
1134,217.183,Yes,0.693,Yes,6,Yes,-39.00,-174.44,-1.89,7.11,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.5,35.6,True_Positive,
1135,217.356,Yes,0.672,Yes,6,Yes,-42.33,-175.48,0.32,7.30,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.4,34.8,True_Positive,
1136,217.529,Yes,0.654,Yes,6,Yes,-42.57,177.69,-175.18,7.50,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.4,34.9,True_Positive,
1137,217.704,Yes,0.673,Yes,6,Yes,-36.66,-176.83,-1.39,6.59,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.5,38.0,True_Positive,
1138,217.877,Yes,0.676,Yes,6,Yes,-46.29,177.79,4.41,7.71,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.5,35.2,True_Positive,
1139,218.047,Yes,0.660,Yes,6,Yes,-45.65,176.58,4.09,7.71,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.5,34.0,True_Positive,
1140,218.216,Yes,0.679,Yes,6,Yes,-41.57,179.66,4.18,7.30,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.9,34.6,True_Positive,
1141,218.389,Yes,0.703,Yes,6,Yes,-48.19,164.20,-163.64,8.44,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.4,36.0,True_Positive,
1142,218.562,Yes,0.704,Yes,6,Yes,-42.85,174.38,4.14,7.11,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.5,35.5,True_Positive,
1143,218.735,Yes,0.688,Yes,6,Yes,-44.24,179.25,-1.40,7.50,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.4,35.5,True_Positive,
1144,218.909,Yes,0.696,Yes,6,Yes,-39.72,-169.89,-0.94,6.92,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.3,35.2,True_Positive,
1145,219.080,Yes,0.688,Yes,6,Yes,-38.30,-171.42,-2.62,6.92,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.4,34.4,True_Positive,
1146,219.252,Yes,0.669,Yes,6,Yes,-40.27,-174.41,0.09,6.92,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.5,34.9,True_Positive,
1147,219.425,Yes,0.674,Yes,6,Yes,-41.82,-171.59,-0.22,7.11,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.3,34.1,True_Positive,
1148,219.601,Yes,0.633,Yes,6,Yes,-45.05,-178.75,5.38,7.71,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.1,35.5,True_Positive,
1149,219.773,Yes,0.642,Yes,6,Yes,-38.38,-173.28,-1.74,6.75,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.4,34.4,True_Positive,
1150,219.945,Yes,0.662,Yes,6,Yes,-44.40,-170.03,0.11,7.50,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.5,35.3,True_Positive,
1151,220.118,Yes,0.660,Yes,6,Yes,-43.83,168.26,-170.15,7.30,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.4,35.3,True_Positive,
1152,220.286,Yes,0.658,Yes,6,Yes,-45.99,-179.02,6.56,7.71,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.9,35.0,True_Positive,
1153,220.459,Yes,0.658,Yes,6,Yes,-42.16,-177.83,1.00,7.50,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.3,34.7,True_Positive,
1154,220.632,Yes,0.703,Yes,6,Yes,-40.51,-171.08,3.69,6.92,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.3,34.6,True_Positive,
1155,220.804,Yes,0.690,Yes,6,Yes,-38.07,172.96,-170.05,7.11,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.4,34.2,True_Positive,
1156,220.977,Yes,0.680,Yes,6,Yes,-24.30,173.43,-171.78,7.11,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.3,34.4,True_Positive,
1157,221.150,Yes,0.644,Yes,6,Yes,-10.81,-159.78,-0.63,6.14,0.00,NONE,Yes,No,0.00,face_yolo_mediapipe,10.3,35.0,True_Positive,
1158,221.325,Yes,0.731,Yes,6,Yes,10.13,-160.74,0.50,6.14,0.00,NONE,Yes,No,0.17,face_yolo_mediapipe,10.3,35.6,True_Positive,
1159,221.500,Yes,0.765,Yes,6,Yes,32.38,-165.69,6.54,6.59,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.3,36.7,True_Positive,
1160,221.675,Yes,0.739,Yes,6,Yes,35.40,-162.59,3.44,6.43,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.3,36.4,True_Positive,
1161,221.848,Yes,0.711,Yes,6,Yes,39.36,-171.99,1.89,6.59,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.4,35.4,True_Positive,
1162,222.020,Yes,0.651,Yes,6,Yes,41.05,177.05,174.27,6.92,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.4,34.3,True_Positive,
1163,222.191,Yes,0.694,Yes,6,Yes,48.97,175.39,173.16,7.71,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.4,33.7,True_Positive,
1164,222.358,Yes,0.690,Yes,6,Yes,51.37,177.22,-2.90,7.71,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.9,34.8,True_Positive,
1165,222.544,Yes,0.693,Yes,6,Yes,-31.14,176.24,-176.55,7.50,0.00,NONE,No,No,0.00,face_yolo_geometric,10.4,48.1,True_Positive,
1166,222.731,Yes,0.729,Yes,6,Yes,-25.15,175.90,-177.13,7.50,0.00,NONE,No,No,0.00,face_yolo_geometric,10.5,49.8,True_Positive,
1167,222.918,Yes,0.706,Yes,6,Yes,-30.19,175.66,-176.67,7.71,0.00,NONE,No,No,0.00,face_yolo_geometric,10.5,49.8,True_Positive,
1168,223.101,Yes,0.718,Yes,6,Yes,52.16,145.08,150.49,8.18,0.00,NONE,No,No,0.00,face_yolo_mediapipe_enh2,10.3,44.9,True_Positive,
1169,223.286,Yes,0.691,Yes,6,Yes,-30.24,175.68,-176.68,7.71,0.00,NONE,No,No,0.00,face_yolo_geometric,10.4,48.2,True_Positive,
1170,223.474,Yes,0.693,Yes,6,Yes,54.23,161.89,169.57,6.92,0.00,NONE,No,No,0.00,face_yolo_mediapipe_enh3,10.5,50.8,True_Positive,
1171,223.653,Yes,0.696,Yes,6,Yes,53.15,157.77,160.36,8.18,0.00,NONE,No,No,0.00,face_yolo_mediapipe_enh2,10.5,42.6,True_Positive,
1172,223.828,Yes,0.696,Yes,6,Yes,55.09,152.15,156.27,8.44,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.3,35.6,True_Positive,
1173,224.001,Yes,0.694,Yes,6,Yes,9.01,-179.34,173.38,9.00,0.00,NONE,Yes,No,0.00,face_yolo_mediapipe,10.3,34.8,True_Positive,
1174,224.186,Yes,0.702,Yes,6,Yes,-30.01,176.81,-176.82,7.94,0.00,NONE,No,No,0.00,face_yolo_geometric,10.4,48.2,True_Positive,
1175,224.372,Yes,0.714,Yes,6,Yes,-29.98,176.78,-176.81,7.94,0.00,NONE,No,No,0.00,face_yolo_geometric,10.4,49.2,True_Positive,
1176,224.555,Yes,0.700,Yes,6,Yes,-27.66,176.14,-176.90,7.94,0.00,NONE,No,No,0.00,face_yolo_geometric,10.7,48.1,True_Positive,
1177,224.743,Yes,0.699,Yes,6,Yes,-34.61,-174.35,173.71,15.00,0.00,NONE,No,No,0.00,face_yolo_mediapipe_enh3,10.3,49.9,True_Positive,
1178,224.916,Yes,0.651,Yes,6,Yes,-35.22,177.11,174.91,12.86,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.4,35.5,True_Positive,
1179,225.102,Yes,0.680,Yes,6,Yes,-25.21,176.82,-177.15,7.50,0.00,NONE,No,No,0.00,face_yolo_geometric,10.4,48.0,True_Positive,
1180,225.287,Yes,0.691,Yes,6,Yes,50.61,169.34,167.48,7.94,0.00,NONE,No,No,0.00,face_yolo_mediapipe_enh2,10.2,46.3,True_Positive,
1181,225.460,Yes,0.677,Yes,6,Yes,52.22,166.75,-10.41,7.71,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.4,35.1,True_Positive,
1182,225.632,Yes,0.616,Yes,6,Yes,54.73,164.59,-8.98,6.92,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.4,34.7,True_Positive,
1183,225.818,Yes,0.649,Yes,6,Yes,-25.06,175.88,-177.12,7.50,0.00,NONE,No,No,0.00,face_yolo_geometric,10.4,48.7,True_Positive,
1184,225.993,Yes,0.646,Yes,6,Yes,53.94,-175.69,-175.39,8.71,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.3,36.9,True_Positive,
1185,226.170,Yes,0.644,Yes,6,Yes,47.26,-164.13,13.13,8.71,0.00,NONE,No,No,0.00,face_yolo_mediapipe_enh1,10.4,39.2,True_Positive,
1186,226.342,Yes,0.679,Yes,6,Yes,52.22,172.34,176.61,8.44,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.4,35.1,True_Positive,
1187,226.512,Yes,0.627,Yes,6,Yes,54.11,165.26,172.82,8.71,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.5,34.5,True_Positive,
1188,226.681,Yes,0.660,Yes,6,Yes,50.30,178.35,0.85,9.00,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.9,35.1,True_Positive,
1189,226.868,Yes,0.573,Yes,6,Yes,-17.21,175.90,-177.97,7.50,0.00,NONE,Yes,No,0.00,face_yolo_geometric,10.3,49.2,True_Positive,
1190,227.055,Yes,0.634,Yes,6,Yes,-26.64,176.26,-177.15,7.30,0.00,NONE,No,No,0.00,face_yolo_geometric,10.3,48.8,True_Positive,
1191,227.237,Yes,0.591,Yes,6,Yes,52.11,165.52,166.25,7.94,0.00,NONE,No,No,0.00,face_yolo_mediapipe_enh2,10.5,44.8,True_Positive,
1192,227.412,Yes,0.589,Yes,6,Yes,56.35,163.83,167.34,7.71,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.2,35.5,True_Positive,
1193,227.586,Yes,0.609,Yes,6,Yes,51.48,167.59,170.41,7.94,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.4,35.7,True_Positive,
1194,227.760,Yes,0.656,Yes,6,Yes,49.10,178.26,0.60,7.11,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.3,35.9,True_Positive,
1195,227.931,Yes,0.731,Yes,6,Yes,46.96,-177.25,3.12,7.71,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.5,33.8,True_Positive,
1196,228.108,Yes,0.726,Yes,6,Yes,39.01,-170.98,7.77,6.59,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.0,36.4,True_Positive,
1197,228.281,Yes,0.728,Yes,6,Yes,30.52,-167.69,7.68,6.00,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.4,35.0,True_Positive,
1198,228.454,Yes,0.729,Yes,6,Yes,27.98,-166.37,6.81,6.14,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.4,35.0,True_Positive,
1199,228.627,Yes,0.720,Yes,6,Yes,15.62,-162.10,3.51,6.00,0.00,NONE,Yes,No,0.00,face_yolo_mediapipe,10.4,35.5,True_Positive,
1200,228.796,Yes,0.721,Yes,6,Yes,10.85,-157.51,2.24,5.87,0.00,NONE,Yes,No,0.17,face_yolo_mediapipe,10.9,35.8,True_Positive,
1201,228.969,Yes,0.730,Yes,6,Yes,-7.06,-162.26,0.77,6.14,0.00,NONE,Yes,No,0.34,face_yolo_mediapipe,10.3,34.3,True_Positive,
1202,229.142,Yes,0.710,Yes,6,Yes,-14.29,-166.33,-1.91,5.74,0.00,NONE,Yes,No,0.52,face_yolo_mediapipe,10.4,35.0,True_Positive,
1203,229.312,Yes,0.737,Yes,6,Yes,-16.59,-173.27,-178.25,6.00,0.00,NONE,Yes,No,0.69,face_yolo_mediapipe,10.5,34.0,True_Positive,
1204,229.488,Yes,0.719,Yes,6,Yes,-18.00,-164.72,1.00,6.00,0.00,NONE,Yes,No,0.86,face_yolo_mediapipe,10.1,34.9,True_Positive,
1205,229.662,Yes,0.724,Yes,6,Yes,-34.52,-167.98,1.06,6.43,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.2,35.0,True_Positive,
1206,229.834,Yes,0.738,Yes,6,Yes,-30.94,-171.18,1.38,6.28,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.4,34.5,True_Positive,
1207,230.007,Yes,0.729,Yes,6,Yes,-30.31,-167.17,1.57,6.28,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.4,34.7,True_Positive,
1208,230.184,Yes,0.724,Yes,6,Yes,-41.47,-172.45,2.11,6.92,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.1,36.5,True_Positive,
1209,230.356,Yes,0.733,Yes,6,Yes,-45.09,-173.53,4.44,7.11,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.3,34.9,True_Positive,
1210,230.529,Yes,0.745,Yes,6,Yes,-42.19,174.41,-166.72,7.11,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.3,34.8,True_Positive,
1211,230.700,Yes,0.744,Yes,6,Yes,-38.81,167.52,-169.52,7.11,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.5,34.3,True_Positive,
1212,230.870,Yes,0.733,Yes,6,Yes,-39.99,168.06,-167.95,6.92,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.6,33.9,True_Positive,
1213,231.042,Yes,0.730,Yes,6,Yes,-35.63,172.64,-170.84,6.59,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.4,34.0,True_Positive,
1214,231.215,Yes,0.732,Yes,6,Yes,-38.37,173.29,-172.02,7.11,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.4,35.0,True_Positive,
1215,231.389,Yes,0.709,Yes,6,Yes,-29.14,-163.30,-0.13,6.14,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.3,35.6,True_Positive,
1216,231.562,Yes,0.732,Yes,6,Yes,-15.08,-178.53,-175.93,5.62,0.00,NONE,Yes,No,0.00,face_yolo_mediapipe,10.2,33.9,True_Positive,
1217,231.734,Yes,0.723,Yes,6,Yes,-18.24,-173.08,0.56,5.51,0.00,NONE,Yes,No,0.17,face_yolo_mediapipe,10.4,33.8,True_Positive,
1218,231.906,Yes,0.733,Yes,6,Yes,-2.90,-171.61,2.74,5.51,0.00,NONE,Yes,No,0.34,face_yolo_mediapipe,10.4,34.6,True_Positive,
1219,232.076,Yes,0.727,Yes,6,Yes,-4.25,-168.15,2.91,5.40,0.00,NONE,Yes,No,0.52,face_yolo_mediapipe,10.5,33.5,True_Positive,
1220,232.254,Yes,0.727,Yes,6,Yes,-9.77,-167.38,-0.00,5.40,0.00,NONE,Yes,No,0.69,face_yolo_mediapipe,10.3,35.3,True_Positive,
1221,232.427,Yes,0.724,Yes,6,Yes,-14.05,-176.39,0.50,5.19,0.00,NONE,Yes,No,0.87,face_yolo_mediapipe,10.4,35.3,True_Positive,
1222,232.598,Yes,0.680,Yes,6,Yes,-12.24,-165.68,2.31,5.40,0.00,NONE,Yes,No,1.04,face_yolo_mediapipe,10.5,34.3,True_Positive,
1223,232.770,Yes,0.711,Yes,6,Yes,-5.46,-170.01,-0.07,5.51,0.00,NONE,Yes,No,1.21,face_yolo_mediapipe,10.4,34.9,True_Positive,
1224,232.938,Yes,0.685,Yes,6,Yes,11.82,-173.58,6.23,5.19,0.00,NONE,Yes,No,1.38,face_yolo_mediapipe,10.8,34.6,True_Positive,
