Frame_Number,Timestamp_Sec,Face_Detected,Face_Confidence,Landmarks_Detected,Landmark_Count,Pose_Estimated,Yaw_Degrees,Pitch_Degrees,Roll_Degrees,Distance_Meters,Face_Area_Percent,Proximity_Status,Looking_At_Camera,Gaze_Sustained,Gaze_Duration_Sec,Detection_Method,Processing_FPS,Frame_Time_Ms,Classification,Notes
307,22.984,Yes,0.833,Yes,6,Yes,22.33,-155.00,2.10,1.74,0.00,NONE,No,No,0.00,face_yolo_mediapipe,56.8,35.4,False_Negative,
308,23.056,Yes,0.832,Yes,6,Yes,21.65,-156.14,2.18,1.73,0.00,NONE,No,No,0.00,face_yolo_mediapipe,35.8,34.7,True_Positive,
309,23.130,Yes,0.833,Yes,6,Yes,21.81,-155.86,2.27,1.73,0.00,NONE,No,No,0.00,face_yolo_mediapipe,35.3,35.3,True_Positive,
310,23.203,Yes,0.842,Yes,6,Yes,20.56,-156.00,1.71,1.74,0.00,NONE,No,No,0.00,face_yolo_mediapipe,35.6,35.0,True_Positive,
311,23.277,Yes,0.845,Yes,6,Yes,21.37,-156.83,2.34,1.74,0.00,NONE,No,No,0.00,face_yolo_mediapipe,35.4,35.0,True_Positive,
312,23.350,Yes,0.847,Yes,6,Yes,20.86,-156.53,2.11,1.73,0.00,NONE,No,No,0.00,face_yolo_mediapipe,35.1,35.0,True_Positive,
313,23.423,Yes,0.847,Yes,6,Yes,22.04,-156.68,2.57,1.73,0.00,NONE,No,No,0.00,face_yolo_mediapipe,36.0,35.3,True_Positive,
314,23.496,Yes,0.846,Yes,6,Yes,22.62,-156.83,3.06,1.74,0.00,NONE,No,No,0.00,face_yolo_mediapipe,35.4,35.4,True_Positive,
315,23.571,Yes,0.845,Yes,6,Yes,22.47,-157.26,3.30,1.73,0.00,NONE,No,No,0.00,face_yolo_mediapipe,33.5,35.1,True_Positive,
316,23.645,Yes,0.852,Yes,6,Yes,20.89,-155.72,3.37,1.73,0.00,NONE,No,No,0.00,face_yolo_mediapipe,34.5,35.8,True_Positive,
317,23.721,Yes,0.852,Yes,6,Yes,21.32,-156.16,3.93,1.71,0.00,NONE,No,No,0.00,face_yolo_mediapipe,34.6,36.5,True_Positive,
318,23.795,Yes,0.852,Yes,6,Yes,19.47,-156.44,3.28,1.73,0.00,NONE,Yes,No,0.00,face_yolo_mediapipe,34.9,35.3,True_Positive,
319,23.870,Yes,0.853,Yes,6,Yes,21.41,-156.28,3.95,1.73,0.00,NONE,No,No,0.00,face_yolo_mediapipe,34.7,36.5,True_Positive,
320,23.945,Yes,0.852,Yes,6,Yes,18.66,-156.25,3.10,1.73,0.00,NONE,Yes,No,0.00,face_yolo_mediapipe,35.9,36.2,True_Positive,
321,24.019,Yes,0.846,Yes,6,Yes,17.39,-157.49,2.71,1.75,0.00,NONE,Yes,No,0.07,face_yolo_mediapipe,35.3,35.8,True_Positive,
322,24.083,Yes,0.844,Yes,6,Yes,17.67,-157.38,2.74,1.75,0.00,NONE,Yes,No,0.15,face_yolo_mediapipe,57.6,35.7,False_Positive,
323,24.156,Yes,0.838,Yes,6,Yes,17.42,-158.58,2.47,1.75,0.00,NONE,Yes,No,0.21,face_yolo_mediapipe,35.2,34.8,True_Positive,
324,24.231,Yes,0.843,Yes,6,Yes,17.74,-158.75,2.81,1.76,0.00,NONE,Yes,No,0.29,face_yolo_mediapipe,34.7,35.5,True_Positive,
325,24.304,Yes,0.843,Yes,6,Yes,17.87,-159.81,2.73,1.76,0.00,NONE,Yes,No,0.36,face_yolo_mediapipe,35.7,35.5,True_Positive,
326,24.377,Yes,0.844,Yes,6,Yes,17.75,-159.77,2.98,1.75,0.00,NONE,Yes,No,0.43,face_yolo_mediapipe,35.6,36.0,True_Positive,
327,24.452,Yes,0.844,Yes,6,Yes,16.27,-158.90,2.94,1.74,0.00,NONE,Yes,No,0.51,face_yolo_mediapipe,35.3,36.4,True_Positive,
328,24.526,Yes,0.843,Yes,6,Yes,15.99,-159.40,2.60,1.75,0.00,NONE,Yes,No,0.58,face_yolo_mediapipe,35.0,35.8,True_Positive,
329,24.600,Yes,0.840,Yes,6,Yes,16.99,-159.13,2.60,1.75,0.00,NONE,Yes,No,0.66,face_yolo_mediapipe,35.4,36.0,True_Positive,
330,24.674,Yes,0.832,Yes,6,Yes,15.79,-160.63,2.38,1.76,0.00,NONE,Yes,No,0.73,face_yolo_mediapipe,35.9,36.2,True_Positive,
331,24.747,Yes,0.829,Yes,6,Yes,16.99,-159.89,2.58,1.76,0.00,NONE,Yes,No,0.80,face_yolo_mediapipe,35.5,34.3,True_Positive,
332,24.821,Yes,0.841,Yes,6,Yes,16.58,-159.39,2.71,1.75,0.00,NONE,Yes,No,0.88,face_yolo_mediapipe,35.6,35.6,True_Positive,
333,24.896,Yes,0.841,Yes,6,Yes,15.98,-159.60,2.64,1.76,0.00,NONE,Yes,No,0.95,face_yolo_mediapipe,35.3,35.9,True_Positive,
334,24.970,Yes,0.834,Yes,6,Yes,16.55,-159.51,2.93,1.75,0.00,NONE,Yes,No,1.02,face_yolo_mediapipe,35.0,35.9,True_Positive,
335,25.045,Yes,0.824,Yes,6,Yes,16.87,-159.91,3.30,1.75,0.00,NONE,Yes,No,1.10,face_yolo_mediapipe,34.3,35.7,True_Positive,
336,25.120,Yes,0.834,Yes,6,Yes,15.31,-159.60,2.81,1.75,0.00,NONE,Yes,No,1.17,face_yolo_mediapipe,34.9,36.1,True_Positive,
337,25.193,Yes,0.831,Yes,6,Yes,15.07,-158.94,2.40,1.75,0.00,NONE,Yes,No,1.25,face_yolo_mediapipe,35.2,35.7,True_Positive,
338,25.266,Yes,0.831,Yes,6,Yes,16.11,-160.10,2.54,1.76,0.00,NONE,Yes,No,1.32,face_yolo_mediapipe,35.7,35.0,True_Positive,
339,25.340,Yes,0.836,Yes,6,Yes,14.83,-159.29,2.30,1.74,0.00,NONE,Yes,No,1.40,face_yolo_mediapipe,35.1,35.8,True_Positive,
340,25.413,Yes,0.838,Yes,6,Yes,16.17,-160.45,2.31,1.75,0.00,NONE,Yes,No,1.47,face_yolo_mediapipe,35.5,35.0,True_Positive,
341,25.487,Yes,0.843,Yes,6,Yes,14.60,-160.30,1.94,1.75,0.00,NONE,Yes,No,1.54,face_yolo_mediapipe,34.8,35.7,True_Positive,
342,25.561,Yes,0.846,Yes,6,Yes,16.02,-160.21,2.37,1.76,0.00,NONE,Yes,No,1.62,face_yolo_mediapipe,35.4,35.8,True_Positive,
343,25.636,Yes,0.846,Yes,6,Yes,17.11,-160.43,2.64,1.79,0.00,NONE,Yes,No,1.69,face_yolo_mediapipe,35.1,36.6,True_Positive,
344,25.710,Yes,0.846,Yes,6,Yes,16.08,-159.67,2.56,1.78,0.00,NONE,Yes,No,1.77,face_yolo_mediapipe,36.0,35.9,True_Positive,
345,25.783,Yes,0.847,Yes,6,Yes,16.23,-159.02,2.46,1.76,0.00,NONE,Yes,No,1.84,face_yolo_mediapipe,36.0,36.2,True_Positive,
346,25.845,Yes,0.848,Yes,6,Yes,15.99,-159.66,2.67,1.76,0.00,NONE,Yes,No,1.91,face_yolo_mediapipe,59.4,35.2,False_Positive,
347,25.919,Yes,0.850,Yes,6,Yes,15.95,-160.19,2.68,1.78,0.00,NONE,Yes,No,1.97,face_yolo_mediapipe,34.8,35.2,True_Positive,
348,25.983,Yes,0.849,Yes,6,Yes,16.19,-160.07,2.82,1.76,0.00,NONE,Yes,No,2.05,face_yolo_mediapipe,55.6,35.5,False_Positive,
349,26.055,Yes,0.850,Yes,6,Yes,15.95,-160.19,2.68,1.78,0.00,NONE,Yes,No,2.11,face_yolo_mediapipe,37.0,34.9,True_Positive,
350,26.128,Yes,0.853,Yes,6,Yes,17.11,-160.40,3.15,1.78,0.00,NONE,Yes,No,2.18,face_yolo_mediapipe,36.2,35.7,True_Positive,
351,26.201,Yes,0.852,Yes,6,Yes,16.45,-159.28,3.37,1.76,0.00,NONE,Yes,No,2.26,face_yolo_mediapipe,36.1,35.3,True_Positive,
352,26.275,Yes,0.854,Yes,6,Yes,17.42,-159.08,3.60,1.79,0.00,NONE,Yes,No,2.33,face_yolo_mediapipe,36.3,35.4,True_Positive,
353,26.347,Yes,0.853,Yes,6,Yes,15.84,-159.41,3.40,1.75,0.00,NONE,Yes,No,2.40,face_yolo_mediapipe,36.3,35.6,True_Positive,
354,26.420,Yes,0.854,Yes,6,Yes,17.06,-159.13,3.95,1.78,0.00,NONE,Yes,No,2.48,face_yolo_mediapipe,36.7,35.3,True_Positive,
355,26.483,Yes,0.855,Yes,6,Yes,16.57,-159.22,3.70,1.78,0.00,NONE,Yes,No,2.55,face_yolo_mediapipe,58.3,36.3,False_Positive,
356,26.556,Yes,0.858,Yes,6,Yes,16.59,-159.86,3.79,1.78,0.00,NONE,Yes,No,2.61,face_yolo_mediapipe,36.4,35.9,True_Positive,
357,26.629,Yes,0.849,Yes,6,Yes,15.05,-159.81,3.47,1.76,0.00,NONE,Yes,No,2.69,face_yolo_mediapipe,36.4,35.4,True_Positive,
358,26.701,Yes,0.850,Yes,6,Yes,16.67,-160.70,3.29,1.76,0.00,NONE,Yes,No,2.76,face_yolo_mediapipe,36.2,35.0,True_Positive,
359,26.775,Yes,0.853,Yes,6,Yes,16.08,-160.40,3.13,1.76,0.00,NONE,Yes,No,2.83,face_yolo_mediapipe,35.7,36.0,True_Positive,
360,26.838,Yes,0.852,Yes,6,Yes,15.25,-160.60,2.42,1.75,0.00,NONE,Yes,No,2.90,face_yolo_mediapipe,56.2,35.3,False_Negative,
361,26.911,Yes,0.852,Yes,6,Yes,16.99,-162.55,2.85,1.76,0.00,NONE,Yes,No,2.97,face_yolo_mediapipe,36.0,35.4,True_Positive,
362,26.983,Yes,0.849,Yes,6,Yes,17.66,-163.53,2.61,1.76,0.00,NONE,Yes,Yes,3.04,face_yolo_mediapipe,36.6,34.7,True_Positive,
363,27.056,Yes,0.852,Yes,6,Yes,18.00,-163.54,2.59,1.79,0.00,NONE,Yes,Yes,3.11,face_yolo_mediapipe,35.5,35.2,True_Positive,
364,27.131,Yes,0.850,Yes,6,Yes,19.90,-162.83,3.10,1.79,0.00,NONE,Yes,Yes,3.19,face_yolo_mediapipe,35.6,35.5,True_Positive,
365,27.204,Yes,0.851,Yes,6,Yes,18.76,-163.29,2.87,1.78,0.00,NONE,Yes,Yes,3.26,face_yolo_mediapipe,35.5,35.5,True_Positive,
366,27.278,Yes,0.857,Yes,6,Yes,17.88,-161.43,3.10,1.78,0.00,NONE,Yes,Yes,3.33,face_yolo_mediapipe,35.8,35.8,True_Positive,
367,27.341,Yes,0.853,Yes,6,Yes,17.89,-162.56,2.51,1.78,0.00,NONE,Yes,Yes,3.41,face_yolo_mediapipe,57.8,35.5,False_Negative,
368,27.402,Yes,0.850,Yes,6,Yes,18.32,-160.12,3.53,1.79,0.00,NONE,Yes,Yes,3.47,face_yolo_mediapipe,58.0,34.2,False_Negative,
369,27.463,Yes,0.852,Yes,6,Yes,19.94,-160.92,3.59,1.82,0.00,NONE,Yes,Yes,3.53,face_yolo_mediapipe,57.2,33.9,False_Negative,
370,27.525,Yes,0.842,Yes,6,Yes,19.99,-161.82,3.68,1.82,0.00,NONE,Yes,Yes,3.59,face_yolo_mediapipe,58.3,34.7,False_Negative,
371,27.600,Yes,0.833,Yes,6,Yes,19.34,-161.04,3.70,1.82,0.00,NONE,Yes,Yes,3.65,face_yolo_mediapipe,35.2,36.2,True_Positive,
372,27.663,Yes,0.830,Yes,6,Yes,18.95,-159.70,4.07,1.80,0.00,NONE,Yes,Yes,3.73,face_yolo_mediapipe,55.8,35.1,False_Negative,
373,27.727,Yes,0.822,Yes,6,Yes,20.46,-159.49,4.32,1.82,0.00,NONE,No,No,0.00,face_yolo_mediapipe,57.5,36.1,False_Negative,
374,27.800,Yes,0.820,Yes,6,Yes,19.41,-160.05,4.28,1.82,0.00,NONE,Yes,No,0.00,face_yolo_mediapipe,35.6,35.6,True_Positive,
375,27.875,Yes,0.815,Yes,6,Yes,19.37,-160.49,4.14,1.82,0.00,NONE,Yes,No,0.07,face_yolo_mediapipe,35.0,35.7,True_Positive,
376,27.949,Yes,0.824,Yes,6,Yes,21.90,-160.83,4.81,1.82,0.00,NONE,No,No,0.00,face_yolo_mediapipe,35.4,35.7,True_Positive,
377,28.023,Yes,0.829,Yes,6,Yes,20.04,-159.44,4.19,1.80,0.00,NONE,No,No,0.00,face_yolo_mediapipe,35.5,35.8,True_Positive,
378,28.097,Yes,0.832,Yes,6,Yes,19.71,-160.50,3.67,1.78,0.00,NONE,Yes,No,0.00,face_yolo_mediapipe,35.4,35.5,True_Positive,
379,28.171,Yes,0.832,Yes,6,Yes,19.91,-159.27,3.59,1.80,0.00,NONE,Yes,No,0.07,face_yolo_mediapipe,35.2,35.5,True_Positive,
380,28.245,Yes,0.832,Yes,6,Yes,17.59,-159.65,3.05,1.79,0.00,NONE,Yes,No,0.15,face_yolo_mediapipe,35.6,35.3,True_Positive,
381,28.319,Yes,0.835,Yes,6,Yes,18.49,-159.29,2.79,1.79,0.00,NONE,Yes,No,0.22,face_yolo_mediapipe,35.1,35.8,True_Positive,
382,28.393,Yes,0.824,Yes,6,Yes,18.35,-159.30,3.15,1.79,0.00,NONE,Yes,No,0.30,face_yolo_mediapipe,35.9,36.0,True_Positive,
383,28.467,Yes,0.825,Yes,6,Yes,19.47,-158.70,3.82,1.79,0.00,NONE,Yes,No,0.37,face_yolo_mediapipe,35.5,35.5,True_Positive,
384,28.530,Yes,0.820,Yes,6,Yes,17.68,-157.79,4.30,1.79,0.00,NONE,Yes,No,0.44,face_yolo_mediapipe,55.0,35.6,False_Negative,
385,28.603,Yes,0.825,Yes,6,Yes,17.68,-158.17,4.58,1.79,0.00,NONE,Yes,No,0.51,face_yolo_mediapipe,36.4,35.7,True_Positive,
386,28.677,Yes,0.841,Yes,6,Yes,16.47,-160.18,4.51,1.79,0.00,NONE,Yes,No,0.58,face_yolo_mediapipe,36.0,35.7,True_Positive,
387,28.751,Yes,0.848,Yes,6,Yes,16.21,-159.93,5.17,1.79,0.00,NONE,Yes,No,0.65,face_yolo_mediapipe,35.2,35.7,True_Positive,
388,28.824,Yes,0.842,Yes,6,Yes,12.45,-158.91,4.66,1.78,0.00,NONE,Yes,No,0.73,face_yolo_mediapipe,36.1,35.0,True_Positive,
389,28.897,Yes,0.840,Yes,6,Yes,15.77,-158.86,5.19,1.78,0.00,NONE,Yes,No,0.80,face_yolo_mediapipe,35.5,35.2,True_Positive,
390,28.971,Yes,0.833,Yes,6,Yes,13.89,-157.09,5.05,1.76,0.00,NONE,Yes,No,0.87,face_yolo_mediapipe,35.5,35.2,True_Positive,
391,29.048,Yes,0.841,Yes,6,Yes,14.18,-157.17,4.98,1.78,0.00,NONE,Yes,No,0.95,face_yolo_mediapipe,33.9,37.0,True_Positive,
392,29.120,Yes,0.850,Yes,6,Yes,13.88,-157.07,5.32,1.76,0.00,NONE,Yes,No,1.02,face_yolo_mediapipe,35.4,34.3,True_Positive,
393,29.193,Yes,0.844,Yes,6,Yes,13.84,-156.03,5.61,1.75,0.00,NONE,Yes,No,1.10,face_yolo_mediapipe,35.0,34.1,True_Positive,
394,29.266,Yes,0.845,Yes,6,Yes,17.18,-154.47,7.20,1.75,0.00,NONE,Yes,No,1.17,face_yolo_mediapipe,35.0,34.7,True_Positive,
395,29.340,Yes,0.842,Yes,6,Yes,18.71,-155.24,7.63,1.76,0.00,NONE,Yes,No,1.24,face_yolo_mediapipe,34.4,35.8,True_Positive,
396,29.414,Yes,0.842,Yes,6,Yes,16.37,-155.51,7.46,1.74,0.00,NONE,Yes,No,1.32,face_yolo_mediapipe,35.6,35.5,True_Positive,
397,29.487,Yes,0.844,Yes,6,Yes,16.13,-155.41,7.35,1.74,0.00,NONE,Yes,No,1.39,face_yolo_mediapipe,35.6,35.6,True_Positive,
398,29.562,Yes,0.843,Yes,6,Yes,14.21,-156.31,6.63,1.73,0.00,NONE,Yes,No,1.46,face_yolo_mediapipe,35.0,35.7,True_Positive,
399,29.637,Yes,0.849,Yes,6,Yes,10.45,-155.87,5.41,1.73,0.00,NONE,Yes,No,1.54,face_yolo_mediapipe,34.2,35.7,True_Positive,
400,29.712,Yes,0.849,Yes,6,Yes,13.22,-156.19,5.94,1.70,0.00,NONE,Yes,No,1.61,face_yolo_mediapipe,34.3,35.6,True_Positive,
401,29.786,Yes,0.858,Yes,6,Yes,13.47,-156.95,6.14,1.70,0.00,NONE,Yes,No,1.69,face_yolo_mediapipe,34.6,36.0,True_Positive,
402,29.861,Yes,0.852,Yes,6,Yes,13.37,-156.18,6.09,1.68,0.00,NONE,Yes,No,1.76,face_yolo_mediapipe,34.9,36.4,True_Positive,
403,29.936,Yes,0.843,Yes,6,Yes,12.68,-155.59,6.15,1.67,0.00,NONE,Yes,No,1.84,face_yolo_mediapipe,34.3,36.3,True_Positive,
404,30.012,Yes,0.842,Yes,6,Yes,12.59,-155.58,6.23,1.66,0.00,NONE,Yes,No,1.91,face_yolo_mediapipe,34.2,36.4,True_Positive,
405,30.088,Yes,0.850,Yes,6,Yes,11.69,-155.00,6.12,1.66,0.00,NONE,Yes,No,1.99,face_yolo_mediapipe,34.7,36.0,True_Positive,
406,30.162,Yes,0.845,Yes,6,Yes,15.18,-155.28,6.86,1.64,0.00,NONE,Yes,No,2.06,face_yolo_mediapipe,34.9,35.5,True_Positive,
407,30.237,Yes,0.837,Yes,6,Yes,16.62,-155.44,7.75,1.62,0.00,NONE,Yes,No,2.14,face_yolo_mediapipe,34.0,35.2,True_Positive,
408,30.311,Yes,0.834,Yes,6,Yes,18.28,-157.95,8.21,1.60,0.00,NONE,Yes,No,2.21,face_yolo_mediapipe,35.6,35.9,True_Positive,
409,30.385,Yes,0.834,Yes,6,Yes,13.37,-157.33,8.12,1.55,0.00,NONE,Yes,No,2.29,face_yolo_mediapipe,35.0,35.8,True_Positive,
410,30.458,Yes,0.831,Yes,6,Yes,15.22,-158.56,10.03,1.57,0.00,NONE,Yes,No,2.36,face_yolo_mediapipe,34.9,35.5,True_Positive,
411,30.535,Yes,0.820,Yes,6,Yes,1.85,-157.20,5.70,1.54,0.00,NONE,Yes,No,2.44,face_yolo_mediapipe,33.3,36.2,True_Positive,
412,30.610,Yes,0.830,Yes,6,Yes,8.42,-157.13,8.78,1.51,0.00,NONE,Yes,No,2.51,face_yolo_mediapipe,33.4,35.9,True_Positive,
413,30.684,Yes,0.790,Yes,6,Yes,7.21,-155.25,8.85,1.45,0.00,NONE,Yes,No,2.59,face_yolo_mediapipe,34.4,35.0,True_Positive,
414,30.757,Yes,0.762,Yes,6,Yes,8.64,-155.83,7.06,1.35,0.00,NONE,Yes,No,2.66,face_yolo_mediapipe,35.1,35.2,True_Positive,
415,30.831,Yes,0.748,Yes,6,Yes,14.08,-155.74,8.01,1.38,0.00,NONE,Yes,No,2.73,face_yolo_mediapipe,33.8,34.5,True_Positive,
416,30.906,Yes,0.782,Yes,6,Yes,12.57,-167.35,8.46,1.41,0.00,NONE,Yes,No,2.81,face_yolo_mediapipe,33.9,35.4,True_Positive,
417,30.981,Yes,0.783,Yes,6,Yes,13.69,-177.87,7.26,1.55,0.00,NONE,Yes,No,2.88,face_yolo_mediapipe,34.5,36.1,True_Positive,
418,31.056,Yes,0.784,Yes,6,Yes,17.20,-179.86,9.35,1.57,0.00,NONE,Yes,No,2.96,face_yolo_mediapipe,34.2,35.6,True_Positive,
419,31.131,Yes,0.775,Yes,6,Yes,11.62,-177.42,9.49,1.57,0.00,NONE,Yes,Yes,3.03,face_yolo_mediapipe,33.9,35.3,True_Positive,
420,31.206,Yes,0.801,Yes,6,Yes,10.25,-177.67,9.45,1.50,0.00,NONE,Yes,Yes,3.11,face_yolo_mediapipe,34.9,35.4,True_Positive,
421,31.282,Yes,0.741,Yes,6,Yes,11.20,179.39,9.82,1.48,0.00,NONE,Yes,Yes,3.18,face_yolo_mediapipe,35.1,37.4,True_Positive,
422,31.357,Yes,0.766,Yes,6,Yes,9.38,-178.44,7.82,1.56,0.00,NONE,Yes,Yes,3.26,face_yolo_mediapipe,34.6,35.6,True_Positive,
423,31.432,Yes,0.757,Yes,6,Yes,11.40,-148.86,6.79,1.59,0.00,NONE,Yes,Yes,3.33,face_yolo_mediapipe,33.9,35.8,True_Positive,
424,31.509,Yes,0.734,Yes,6,Yes,-11.26,-176.02,-0.39,2.11,0.00,NONE,Yes,Yes,3.41,face_yolo_mediapipe,33.4,36.8,True_Positive,
425,31.591,Yes,0.751,Yes,6,Yes,16.53,163.53,4.65,1.28,0.00,NONE,Yes,Yes,3.49,face_yolo_mediapipe_enh2,34.0,42.7,True_Positive,
426,31.668,Yes,0.744,Yes,6,Yes,-11.25,-177.44,0.39,2.12,0.00,NONE,Yes,Yes,3.57,face_yolo_mediapipe,33.9,37.4,True_Positive,
427,31.744,Yes,0.758,Yes,6,Yes,-8.85,-173.54,0.49,2.12,0.00,NONE,Yes,Yes,3.65,face_yolo_mediapipe,33.7,35.7,True_Positive,
428,31.818,Yes,0.761,Yes,6,Yes,-9.82,-176.01,0.84,2.09,0.00,NONE,Yes,Yes,3.72,face_yolo_mediapipe,34.6,35.8,True_Positive,
429,31.892,Yes,0.751,Yes,6,Yes,-8.69,-176.12,1.16,2.09,0.00,NONE,Yes,Yes,3.79,face_yolo_mediapipe,35.0,35.1,True_Positive,
430,31.966,Yes,0.751,Yes,6,Yes,-11.48,-176.22,1.38,2.11,0.00,NONE,Yes,Yes,3.87,face_yolo_mediapipe,35.3,35.8,True_Positive,
431,32.039,Yes,0.755,Yes,6,Yes,-11.52,-176.92,1.49,2.11,0.00,NONE,Yes,Yes,3.94,face_yolo_mediapipe,34.9,34.6,True_Positive,
432,32.114,Yes,0.757,Yes,6,Yes,-14.08,-177.83,1.09,2.09,0.00,NONE,Yes,Yes,4.02,face_yolo_mediapipe,33.4,35.2,True_Positive,
433,32.188,Yes,0.756,Yes,6,Yes,-13.06,-176.77,1.41,2.11,0.00,NONE,Yes,Yes,4.09,face_yolo_mediapipe,35.2,35.0,True_Positive,
434,32.262,Yes,0.767,Yes,6,Yes,-15.11,-176.64,1.04,2.12,0.00,NONE,Yes,Yes,4.16,face_yolo_mediapipe,35.3,36.3,True_Positive,
435,32.337,Yes,0.755,Yes,6,Yes,-14.12,-176.75,1.37,2.09,0.00,NONE,Yes,Yes,4.24,face_yolo_mediapipe,34.8,35.9,True_Positive,
436,32.412,Yes,0.757,Yes,6,Yes,-16.01,-176.05,0.91,2.12,0.00,NONE,Yes,Yes,4.31,face_yolo_mediapipe,35.1,36.0,True_Positive,
437,32.485,Yes,0.760,Yes,6,Yes,-17.14,-176.43,1.11,2.12,0.00,NONE,Yes,Yes,4.39,face_yolo_mediapipe,35.3,35.7,True_Positive,
438,32.559,Yes,0.735,Yes,6,Yes,-17.40,-177.98,0.84,2.09,0.00,NONE,Yes,Yes,4.46,face_yolo_mediapipe,35.9,35.5,True_Positive,
439,32.634,Yes,0.745,Yes,6,Yes,-17.01,-176.26,0.85,2.11,0.00,NONE,Yes,Yes,4.54,face_yolo_mediapipe,34.8,35.4,True_Positive,
440,32.707,Yes,0.741,Yes,6,Yes,-17.98,-178.24,0.70,2.09,0.00,NONE,Yes,Yes,4.61,face_yolo_mediapipe,34.8,34.0,True_Positive,
441,32.779,Yes,0.765,Yes,6,Yes,-17.37,-178.85,0.81,2.07,0.00,NONE,Yes,Yes,4.68,face_yolo_mediapipe,34.8,33.6,True_Positive,
442,32.854,Yes,0.759,Yes,6,Yes,-15.19,-176.92,0.42,2.07,0.00,NONE,Yes,Yes,4.76,face_yolo_mediapipe,34.7,35.8,True_Positive,
443,32.929,Yes,0.761,Yes,6,Yes,-18.23,-177.72,0.07,2.07,0.00,NONE,Yes,Yes,4.83,face_yolo_mediapipe,34.0,35.5,True_Positive,
444,33.003,Yes,0.741,Yes,6,Yes,-18.98,-177.49,-0.17,2.07,0.00,NONE,Yes,Yes,4.91,face_yolo_mediapipe,35.1,35.7,True_Positive,
445,33.077,Yes,0.758,Yes,6,Yes,-16.14,-176.98,-0.20,2.09,0.00,NONE,Yes,Yes,4.98,face_yolo_mediapipe,34.6,35.1,True_Positive,
446,33.151,Yes,0.768,Yes,6,Yes,-16.61,-178.10,-0.55,2.07,0.00,NONE,Yes,Yes,5.05,face_yolo_mediapipe,34.9,35.5,True_Positive,
447,33.225,Yes,0.764,Yes,6,Yes,-16.54,-177.10,-1.14,2.05,0.00,NONE,Yes,Yes,5.13,face_yolo_mediapipe,33.9,35.2,True_Positive,
448,33.300,Yes,0.750,Yes,6,Yes,-16.06,-178.16,-0.99,2.05,0.00,NONE,Yes,Yes,5.20,face_yolo_mediapipe,34.4,35.7,True_Positive,
449,33.374,Yes,0.749,Yes,6,Yes,-15.31,-177.68,-1.21,2.05,0.00,NONE,Yes,Yes,5.28,face_yolo_mediapipe,34.2,34.7,True_Positive,
450,33.447,Yes,0.749,Yes,6,Yes,-14.72,-176.89,-1.50,2.07,0.00,NONE,Yes,Yes,5.35,face_yolo_mediapipe,34.8,35.1,True_Positive,
451,33.522,Yes,0.748,Yes,6,Yes,-15.74,-176.91,-1.70,2.07,0.00,NONE,Yes,Yes,5.42,face_yolo_mediapipe,34.1,35.4,True_Positive,
452,33.595,Yes,0.728,Yes,6,Yes,-13.09,-177.45,-1.87,2.03,0.00,NONE,Yes,Yes,5.50,face_yolo_mediapipe,34.2,34.5,True_Positive,
453,33.670,Yes,0.743,Yes,6,Yes,-13.36,-176.47,-2.14,2.03,0.00,NONE,Yes,Yes,5.57,face_yolo_mediapipe,33.8,35.4,True_Positive,
454,33.744,Yes,0.758,Yes,6,Yes,-12.87,-176.15,-3.06,2.02,0.00,NONE,Yes,Yes,5.65,face_yolo_mediapipe,34.0,35.0,True_Positive,
455,33.822,Yes,0.756,Yes,6,Yes,-12.40,-175.79,-3.11,1.98,0.00,NONE,Yes,Yes,5.72,face_yolo_mediapipe,33.8,38.0,True_Positive,
456,33.896,Yes,0.763,Yes,6,Yes,-13.59,-177.57,-3.24,1.98,0.00,NONE,Yes,Yes,5.80,face_yolo_mediapipe,34.7,35.1,True_Positive,
457,33.971,Yes,0.761,Yes,6,Yes,-12.73,-175.11,-3.38,2.00,0.00,NONE,Yes,Yes,5.87,face_yolo_mediapipe,35.4,35.7,True_Positive,
458,34.045,Yes,0.765,Yes,6,Yes,-10.91,-176.21,-3.05,2.00,0.00,NONE,Yes,Yes,5.95,face_yolo_mediapipe,34.6,36.3,True_Positive,
459,34.120,Yes,0.768,Yes,6,Yes,-9.13,-175.66,-3.06,2.00,0.00,NONE,Yes,Yes,6.02,face_yolo_mediapipe,34.7,35.4,True_Positive,
460,34.193,Yes,0.769,Yes,6,Yes,-8.23,-175.52,-2.99,1.97,0.00,NONE,Yes,Yes,6.10,face_yolo_mediapipe,35.5,35.1,True_Positive,
461,34.268,Yes,0.772,Yes,6,Yes,-9.73,-176.71,-3.03,1.95,0.00,NONE,Yes,Yes,6.17,face_yolo_mediapipe,35.2,36.3,True_Positive,
462,34.342,Yes,0.757,Yes,6,Yes,-6.35,-176.30,-1.95,1.95,0.00,NONE,Yes,Yes,6.24,face_yolo_mediapipe,35.1,36.0,True_Positive,
463,34.415,Yes,0.755,Yes,6,Yes,-12.75,-176.79,-2.83,1.98,0.00,NONE,Yes,Yes,6.32,face_yolo_mediapipe,34.7,34.7,True_Positive,
464,34.491,Yes,0.743,Yes,6,Yes,-11.87,-177.74,-2.25,1.97,0.00,NONE,Yes,Yes,6.39,face_yolo_mediapipe,35.3,37.5,True_Positive,
